server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_12,22:51:50,22:52:20,4031.12,1823.02,Possible DDoS
server_12,22:52:00,22:52:30,4031.12,4047.1,Network flood + Disk thrash suspected
server_12,22:52:10,22:52:40,8821.63,4047.1,Network flood + Disk thrash suspected
server_12,22:52:20,22:52:50,8821.63,4047.1,Network flood + Disk thrash suspected
server_12,22:52:30,22:53:00,8821.63,112.87,Possible DDoS
server_12,22:52:40,22:53:10,1025.33,72.78,
server_12,22:52:50,22:53:20,1025.33,50.93,
server_13,20:53:00,20:53:30,11409.96,9121.31,Network flood + Disk thrash suspected
server_13,20:53:10,20:53:40,11409.96,9121.31,Network flood + Disk thrash suspected
server_13,20:53:20,20:53:50,11409.96,4317.36,Network flood + Disk thrash suspected
server_13,20:53:30,20:54:00,1561.63,4317.36,Disk thrash suspected
server_13,20:53:40,20:54:10,4062.41,4317.36,Network flood + Disk thrash suspected
server_13,20:53:50,20:54:20,19998.49,1245.68,Possible DDoS
server_13,20:54:00,20:54:30,19998.49,7841.43,Network flood + Disk thrash suspected
server_13,20:54:10,20:54:40,19998.49,7841.43,Network flood + Disk thrash suspected
server_13,20:54:20,20:54:50,1116.09,7841.43,Disk thrash suspected
server_13,20:54:30,20:55:00,1116.09,3405.28,
server_13,20:54:40,20:55:10,840.67,7776.5,Disk thrash suspected
server_13,20:54:50,20:55:20,1033.11,9821.26,Disk thrash suspected
server_13,20:55:00,20:55:30,1033.11,9821.26,Disk thrash suspected
server_13,20:55:10,20:55:40,1033.11,9821.26,Disk thrash suspected
server_13,20:55:20,20:55:50,989.66,92.23,
server_13,20:55:30,20:56:00,834.56,78.21,
server_13,20:55:40,20:56:10,731.91,3670.5,Disk thrash suspected
server_13,20:55:50,20:56:20,731.91,3670.5,Disk thrash suspected
server_13,20:56:00,20:56:30,487.62,3670.5,Disk thrash suspected
server_13,20:56:10,20:56:40,14448.97,1268.66,Possible DDoS
server_13,20:56:20,20:56:50,14448.97,8796.7,Network flood + Disk thrash suspected
server_13,20:56:30,20:57:00,14448.97,8796.7,Network flood + Disk thrash suspected
server_13,20:56:40,20:57:10,883.31,8796.7,Disk thrash suspected
server_13,20:56:50,20:57:20,683.46,5384.66,Disk thrash suspected
server_13,20:57:00,20:57:30,393.85,5015.93,Disk thrash suspected
server_13,20:57:10,20:57:40,894.37,5015.93,Disk thrash suspected
server_13,20:57:20,20:57:50,894.37,116.62,
server_13,20:57:30,20:58:00,894.37,116.62,
server_13,20:57:40,20:58:10,17027.77,121.87,Possible DDoS
server_13,20:57:50,20:58:20,17027.77,1243.67,Possible DDoS
server_13,20:58:00,20:58:30,17027.77,1243.67,Possible DDoS
server_13,20:58:10,20:58:40,1039.86,1243.67,
server_13,20:58:20,20:58:50,772.69,103.31,
server_13,20:58:30,20:59:00,961.16,197.15,
server_13,20:58:40,20:59:10,961.16,197.15,
server_13,20:58:50,20:59:20,971.79,197.15,
server_13,20:59:00,20:59:30,971.79,117.35,
server_13,20:59:10,20:59:40,4170.02,763.92,Possible DDoS
server_13,20:59:20,20:59:50,4170.02,763.92,Possible DDoS
server_13,20:59:30,21:00:00,4170.02,763.92,Possible DDoS
server_13,20:59:40,21:00:10,878.78,6681.13,Disk thrash suspected
server_13,20:59:50,21:00:20,947.61,9295.29,Disk thrash suspected
server_13,21:00:00,21:00:30,947.61,9295.29,Disk thrash suspected
server_13,21:00:10,21:00:40,13025.28,9295.29,Network flood + Disk thrash suspected
server_13,21:00:20,21:00:50,15320.13,192.78,Possible DDoS
server_13,21:00:30,21:01:00,15320.13,192.78,Possible DDoS
server_13,21:00:40,21:01:10,15320.13,9203.78,Network flood + Disk thrash suspected
server_13,21:00:50,21:01:20,666.2,9203.78,Disk thrash suspected
server_13,21:01:00,21:01:30,935.34,9203.78,Disk thrash suspected
server_13,21:01:10,21:01:40,1040.62,4185.63,Disk thrash suspected
server_13,21:01:20,21:01:50,1040.62,7053.89,Disk thrash suspected
server_13,21:01:30,21:02:00,1040.62,7053.89,Disk thrash suspected
server_13,21:01:40,21:02:10,892.99,7053.89,Disk thrash suspected
server_13,21:01:50,21:02:20,937.33,162.04,
server_13,21:02:00,21:02:30,4212.45,1449.13,Possible DDoS
server_13,21:02:10,21:02:40,12188.89,9049.87,Network flood + Disk thrash suspected
server_13,21:02:20,21:02:50,19987.39,9049.87,Network flood + Disk thrash suspected
server_13,21:02:30,21:03:00,19987.39,9049.87,Network flood + Disk thrash suspected
server_13,21:02:40,21:03:10,19987.39,6716.13,Network flood + Disk thrash suspected
server_13,21:02:50,21:03:20,19886.65,6716.13,Network flood + Disk thrash suspected
server_13,21:03:00,21:03:30,14513.42,8115.33,Network flood + Disk thrash suspected
server_13,21:03:10,21:03:40,14513.42,8115.33,Network flood + Disk thrash suspected
server_13,21:03:20,21:03:50,14513.42,8115.33,Network flood + Disk thrash suspected
server_13,21:03:30,21:04:00,13703.96,4948.12,Network flood + Disk thrash suspected
server_13,21:03:40,21:04:10,13703.96,99.13,Possible DDoS
server_13,21:03:50,21:04:20,13703.96,87.13,Possible DDoS
server_13,21:04:00,21:04:30,10284.11,190.23,Possible DDoS
server_13,21:04:10,21:04:40,10284.11,6666.92,Network flood + Disk thrash suspected
server_13,21:04:20,21:04:50,10284.11,6666.92,Network flood + Disk thrash suspected
server_13,21:04:30,21:05:00,17354.05,6666.92,Network flood + Disk thrash suspected
server_13,21:04:40,21:05:10,17354.05,591.19,Possible DDoS
server_13,21:04:50,21:05:20,17354.05,166.09,Possible DDoS
server_13,21:05:00,21:05:30,15672.47,6180.8,Network flood + Disk thrash suspected
server_13,21:05:10,21:05:40,15672.47,6180.8,Network flood + Disk thrash suspected
server_13,21:05:20,21:05:50,3576.96,6180.8,Network flood + Disk thrash suspected
server_13,21:05:30,21:06:00,3576.96,1531.6,Possible DDoS
server_13,21:05:40,21:06:10,3576.96,1531.6,Possible DDoS
server_13,21:05:50,21:06:20,4437.82,1439.49,Possible DDoS
server_13,21:06:00,21:06:30,19916.57,1439.49,Possible DDoS
server_13,21:06:10,21:06:40,19916.57,1439.49,Possible DDoS
server_13,21:06:20,21:06:50,19916.57,123.18,Possible DDoS
server_13,21:06:30,21:07:00,15330.45,123.18,Possible DDoS
server_13,21:06:40,21:07:10,15330.45,3644.65,Network flood + Disk thrash suspected
server_13,21:06:50,21:07:20,922.33,3644.65,Disk thrash suspected
server_13,21:07:00,21:07:30,7733.77,3644.65,Network flood + Disk thrash suspected
server_13,21:07:10,21:07:40,7733.77,157.88,Possible DDoS
server_13,21:07:20,21:07:50,7733.77,1968.64,Possible DDoS
server_13,21:07:30,21:08:00,2753.95,3814.53,Disk thrash suspected
server_13,21:07:40,21:08:10,18939.67,3814.53,Network flood + Disk thrash suspected
server_13,21:07:50,21:08:20,18939.67,3814.53,Network flood + Disk thrash suspected
server_13,21:08:00,21:08:30,18939.67,3585.35,Network flood + Disk thrash suspected
server_13,21:08:10,21:08:40,17894.87,7296.85,Network flood + Disk thrash suspected
server_13,21:08:20,21:08:50,900.81,7296.85,Disk thrash suspected
server_13,21:08:30,21:09:00,12234.8,7296.85,Network flood + Disk thrash suspected
server_13,21:08:40,21:09:10,12234.8,745.59,Possible DDoS
server_13,21:08:50,21:09:20,12234.8,745.59,Possible DDoS
server_13,21:09:00,21:09:30,4428.29,1801.7,Possible DDoS
server_13,21:09:10,21:09:40,4428.29,1801.7,Possible DDoS
server_13,21:09:20,21:09:50,12302.96,1801.7,Possible DDoS
server_13,21:09:30,21:10:00,12302.96,9867.91,Network flood + Disk thrash suspected
server_13,21:09:40,21:10:10,12302.96,9867.91,Network flood + Disk thrash suspected
server_13,21:09:50,21:10:20,3185.81,9867.91,Disk thrash suspected
server_13,21:10:00,21:10:30,3185.81,777.72,
server_13,21:10:10,21:10:40,816.77,83.17,
server_13,21:10:20,21:10:50,1233.51,680.57,
server_13,21:10:30,21:11:00,1345.1,1824.1,
server_13,21:10:40,21:11:10,1345.1,4974.51,Disk thrash suspected
server_13,21:10:50,21:11:20,1345.1,4974.51,Disk thrash suspected
server_13,21:11:00,21:11:30,16174.35,4974.51,Network flood + Disk thrash suspected
server_13,21:11:10,21:11:40,16174.35,188.52,Possible DDoS
server_13,21:11:20,21:11:50,16174.35,1065.13,Possible DDoS
server_13,21:11:30,21:12:00,4150.36,1666.98,Possible DDoS
server_13,21:11:40,21:12:10,4150.36,8564.54,Network flood + Disk thrash suspected
server_13,21:11:50,21:12:20,1916.56,8564.54,Disk thrash suspected
server_13,21:12:00,21:12:30,7148.44,8564.54,Network flood + Disk thrash suspected
server_13,21:12:10,21:12:40,16099.23,7710.46,Network flood + Disk thrash suspected
server_13,21:12:20,21:12:50,16099.23,141.91,Possible DDoS
server_13,21:12:30,21:13:00,16099.23,1760.83,Possible DDoS
server_13,21:12:40,21:13:10,9528.78,1760.83,Possible DDoS
server_13,21:12:50,21:13:20,3554.8,1760.83,Possible DDoS
server_13,21:13:00,21:13:30,1480.61,4302.95,Disk thrash suspected
server_13,21:13:10,21:13:40,835.21,4302.95,Disk thrash suspected
server_13,21:13:20,21:13:50,835.21,4302.95,Disk thrash suspected
server_13,21:13:30,21:14:00,835.21,8156.37,Disk thrash suspected
server_13,21:13:40,21:14:10,522.58,8156.37,Disk thrash suspected
server_13,21:13:50,21:14:20,11515.0,8156.37,Network flood + Disk thrash suspected
server_13,21:14:00,21:14:30,11515.0,206.6,Possible DDoS
server_13,21:14:10,21:14:40,11515.0,206.6,Possible DDoS
server_13,21:14:20,21:14:50,9531.04,1398.81,Possible DDoS
server_13,21:14:30,21:15:00,17999.12,1398.81,Possible DDoS
server_13,21:14:40,21:15:10,17999.12,3775.34,Network flood + Disk thrash suspected
server_13,21:14:50,21:15:20,17999.12,3775.34,Network flood + Disk thrash suspected
server_13,21:15:00,21:15:30,1090.59,3775.34,Disk thrash suspected
server_13,21:15:10,21:15:40,1072.3,84.38,
server_13,21:15:20,21:15:50,3384.18,1776.66,
server_13,21:15:30,21:16:00,3384.18,1776.66,
server_13,21:15:40,21:16:10,3384.18,1776.66,
server_13,21:15:50,21:16:20,920.72,103.03,
server_13,21:16:00,21:16:30,923.53,96.37,
server_13,21:16:10,21:16:40,923.53,64.99,
server_13,21:16:20,21:16:50,12566.63,185.31,Possible DDoS
server_13,21:16:30,21:17:00,12566.63,185.31,Possible DDoS
server_13,21:16:40,21:17:10,12566.63,185.31,Possible DDoS
server_13,21:16:50,21:17:20,9398.12,1066.77,Possible DDoS
server_13,21:17:00,21:17:30,9398.12,1066.77,Possible DDoS
server_13,21:17:10,21:17:40,2127.51,1066.77,
server_13,21:17:20,21:17:50,984.65,160.94,
server_13,21:17:30,21:18:00,984.65,160.94,
server_13,21:17:40,21:18:10,921.97,6884.67,Disk thrash suspected
server_13,21:17:50,21:18:20,5434.38,6884.67,Network flood + Disk thrash suspected
server_13,21:18:00,21:18:30,9338.02,6884.67,Network flood + Disk thrash suspected
server_13,21:18:10,21:18:40,9338.02,5914.84,Network flood + Disk thrash suspected
server_13,21:18:20,21:18:50,9338.02,5050.65,Network flood + Disk thrash suspected
server_13,21:18:30,21:19:00,927.32,5050.65,Disk thrash suspected
server_13,21:18:40,21:19:10,867.91,8324.62,Disk thrash suspected
server_13,21:18:50,21:19:20,867.91,9251.75,Disk thrash suspected
server_13,21:19:00,21:19:30,867.91,9251.75,Disk thrash suspected
server_13,21:19:10,21:19:40,8556.52,9251.75,Network flood + Disk thrash suspected
server_13,21:19:20,21:19:50,19841.05,1178.84,Possible DDoS
server_13,21:19:30,21:20:00,19841.05,1178.84,Possible DDoS
server_13,21:19:40,21:20:10,19841.05,1005.95,Possible DDoS
server_13,21:19:50,21:20:20,12804.77,4941.58,Network flood + Disk thrash suspected
server_13,21:20:00,21:20:30,12804.77,4941.58,Network flood + Disk thrash suspected
server_13,21:20:10,21:20:40,4395.34,4941.58,Network flood + Disk thrash suspected
server_13,21:20:20,21:20:50,13010.87,1126.64,Possible DDoS
server_13,21:20:30,21:21:00,13010.87,111.78,Possible DDoS
server_13,21:20:40,21:21:10,13010.87,111.78,Possible DDoS
server_13,21:20:50,21:21:20,968.14,115.42,
server_13,21:21:00,21:21:30,1050.02,115.42,
server_13,21:21:10,21:21:40,1050.02,115.42,
server_13,21:21:20,21:21:50,1050.02,75.33,
server_13,21:21:30,21:22:00,892.78,93.39,
server_13,21:21:40,21:22:10,4641.34,1078.77,Possible DDoS
server_13,21:21:50,21:22:20,4641.34,1496.74,Possible DDoS
server_13,21:22:00,21:22:30,8762.51,1496.74,Possible DDoS
server_13,21:22:10,21:22:40,8762.51,9593.17,Network flood + Disk thrash suspected
server_13,21:22:20,21:22:50,8762.51,9593.17,Network flood + Disk thrash suspected
server_13,21:22:30,21:23:00,4772.84,9593.17,Network flood + Disk thrash suspected
server_13,21:22:40,21:23:10,4831.37,1105.06,Possible DDoS
server_13,21:22:50,21:23:20,4831.37,1912.96,Possible DDoS
server_13,21:23:00,21:23:30,4831.37,3206.36,Possible DDoS
server_13,21:23:10,21:23:40,3122.72,3206.36,
server_13,21:23:20,21:23:50,8331.92,3206.36,Possible DDoS
server_13,21:23:30,21:24:00,8331.92,1411.44,Possible DDoS
server_13,21:23:40,21:24:10,8331.92,1411.44,Possible DDoS
server_13,21:23:50,21:24:20,2564.21,1411.44,
server_13,21:24:00,21:24:30,922.68,121.65,
server_13,21:24:10,21:24:40,4096.8,1801.71,Possible DDoS
server_13,21:24:20,21:24:50,4096.8,1801.71,Possible DDoS
server_13,21:24:30,21:25:00,4096.8,1801.71,Possible DDoS
server_13,21:24:40,21:25:10,3368.58,1634.03,
server_13,21:24:50,21:25:20,3368.58,1634.03,
server_13,21:25:00,21:25:30,3368.58,6353.05,Disk thrash suspected
server_13,21:25:10,21:25:40,3349.83,6353.05,Disk thrash suspected
server_13,21:25:20,21:25:50,3349.83,6353.05,Disk thrash suspected
server_13,21:25:30,21:26:00,3349.83,5256.2,Disk thrash suspected
server_13,21:25:40,21:26:10,941.36,5256.2,Disk thrash suspected
server_13,21:25:50,21:26:20,2308.71,5256.2,Disk thrash suspected
server_13,21:26:00,21:26:30,2308.71,847.82,
server_13,21:26:10,21:26:40,2308.71,847.82,
server_13,21:26:20,21:26:50,5397.82,155.53,Possible DDoS
server_13,21:26:30,21:27:00,5397.82,155.53,Possible DDoS
server_13,21:26:40,21:27:10,5397.82,155.53,Possible DDoS
server_13,21:26:50,21:27:20,17249.06,116.56,Possible DDoS
server_13,21:27:00,21:27:30,17249.06,8266.09,Network flood + Disk thrash suspected
server_13,21:27:10,21:27:40,17249.06,8266.09,Network flood + Disk thrash suspected
server_13,21:27:20,21:27:50,5326.16,8266.09,Network flood + Disk thrash suspected
server_13,21:27:30,21:28:00,725.33,6012.04,Disk thrash suspected
server_13,21:27:40,21:28:10,7064.41,6012.04,Network flood + Disk thrash suspected
server_13,21:27:50,21:28:20,13232.28,6012.04,Network flood + Disk thrash suspected
server_13,21:28:00,21:28:30,13232.28,1838.41,Possible DDoS
server_13,21:28:10,21:28:40,13232.28,8783.78,Network flood + Disk thrash suspected
server_13,21:28:20,21:28:50,4820.97,8783.78,Network flood + Disk thrash suspected
server_13,21:28:30,21:29:00,1964.47,8783.78,Disk thrash suspected
server_13,21:28:40,21:29:10,1964.47,1026.91,
server_13,21:28:50,21:29:20,1061.06,1026.91,
server_13,21:29:00,21:29:30,1061.06,1026.91,
server_13,21:29:10,21:29:40,920.77,6551.29,Disk thrash suspected
server_13,21:29:20,21:29:50,11988.54,8275.23,Network flood + Disk thrash suspected
server_13,21:29:30,21:30:00,13951.53,8275.23,Network flood + Disk thrash suspected
server_13,21:29:40,21:30:10,13951.53,8275.23,Network flood + Disk thrash suspected
server_13,21:29:50,21:30:20,13951.53,90.02,Possible DDoS
server_13,21:30:00,21:30:30,921.64,146.71,
server_13,21:30:10,21:30:40,921.64,146.71,
server_13,21:30:20,21:30:50,13720.57,5996.34,Network flood + Disk thrash suspected
server_13,21:30:30,21:31:00,13720.57,5996.34,Network flood + Disk thrash suspected
server_13,21:30:40,21:31:10,19309.4,5996.34,Network flood + Disk thrash suspected
server_13,21:30:50,21:31:20,19309.4,180.15,Possible DDoS
server_13,21:31:00,21:31:30,19309.4,189.63,Possible DDoS
server_13,21:31:10,21:31:40,932.81,4288.35,Disk thrash suspected
server_13,21:31:20,21:31:50,3415.91,4288.35,Disk thrash suspected
server_13,21:31:30,21:32:00,16136.78,4288.35,Network flood + Disk thrash suspected
server_13,21:31:40,21:32:10,16136.78,1732.88,Possible DDoS
server_13,21:31:50,21:32:20,16136.78,1587.8,Possible DDoS
server_13,21:32:00,21:32:30,9817.59,1587.8,Possible DDoS
server_13,21:32:10,21:32:40,4578.68,1587.8,Possible DDoS
server_13,21:32:20,21:32:50,999.02,168.35,
server_13,21:32:30,21:33:00,999.02,168.35,
server_13,21:32:40,21:33:10,880.66,165.57,
server_13,21:32:50,21:33:20,4891.76,1152.75,Possible DDoS
server_13,21:33:00,21:33:30,4891.76,1152.75,Possible DDoS
server_13,21:33:10,21:33:40,4891.76,9181.43,Network flood + Disk thrash suspected
server_13,21:33:20,21:33:50,692.08,9181.43,Disk thrash suspected
server_13,21:33:30,21:34:00,518.92,9181.43,Disk thrash suspected
server_13,21:33:40,21:34:10,2430.81,1763.16,
server_13,21:33:50,21:34:20,2430.81,9517.56,Disk thrash suspected
server_13,21:34:00,21:34:30,2430.81,9517.56,Disk thrash suspected
server_13,21:34:10,21:34:40,923.75,9517.56,Disk thrash suspected
server_13,21:34:20,21:34:50,13087.49,3241.73,Possible DDoS
server_13,21:34:30,21:35:00,13087.49,3241.73,Possible DDoS
server_13,21:34:40,21:35:10,13087.49,5154.41,Network flood + Disk thrash suspected
server_13,21:34:50,21:35:20,771.83,5154.41,Disk thrash suspected
server_13,21:35:00,21:35:30,3454.86,5154.41,Disk thrash suspected
server_13,21:35:10,21:35:40,3870.89,1798.07,Possible DDoS
server_13,21:35:20,21:35:50,3870.89,1798.07,Possible DDoS
server_13,21:35:30,21:36:00,3870.89,1798.07,Possible DDoS
server_13,21:35:40,21:36:10,1051.15,134.94,
server_13,21:35:50,21:36:20,634.63,50.3,
server_13,21:36:00,21:36:30,11984.21,120.78,Possible DDoS
server_13,21:36:10,21:36:40,11984.21,120.78,Possible DDoS
server_13,21:36:20,21:36:50,11984.21,843.11,Possible DDoS
server_13,21:36:30,21:37:00,4144.54,843.11,Possible DDoS
server_13,21:36:40,21:37:10,4144.54,6186.51,Network flood + Disk thrash suspected
server_13,21:36:50,21:37:20,665.79,6186.51,Disk thrash suspected
server_13,21:37:00,21:37:30,665.79,6186.51,Disk thrash suspected
server_13,21:37:10,21:37:40,959.89,5775.72,Disk thrash suspected
server_13,21:37:20,21:37:50,8050.13,3658.99,Network flood + Disk thrash suspected
server_13,21:37:30,21:38:00,8050.13,3336.61,Possible DDoS
server_13,21:37:40,21:38:10,8050.13,1927.7,Possible DDoS
server_13,21:37:50,21:38:20,17006.6,162.64,Possible DDoS
server_13,21:38:00,21:38:30,17006.6,162.64,Possible DDoS
server_13,21:38:10,21:38:40,17006.6,134.9,Possible DDoS
server_13,21:38:20,21:38:50,14665.64,125.65,Possible DDoS
server_13,21:38:30,21:39:00,14665.64,125.65,Possible DDoS
server_13,21:38:40,21:39:10,14665.64,170.31,Possible DDoS
server_13,21:38:50,21:39:20,13004.97,170.31,Possible DDoS
server_13,21:39:00,21:39:30,13004.97,5821.57,Network flood + Disk thrash suspected
server_13,21:39:10,21:39:40,651.73,5821.57,Disk thrash suspected
server_13,21:39:20,21:39:50,484.79,5821.57,Disk thrash suspected
server_13,21:39:30,21:40:00,484.79,149.69,
server_13,21:39:40,21:40:10,999.96,4759.86,Disk thrash suspected
server_13,21:39:50,21:40:20,18488.4,4759.86,Network flood + Disk thrash suspected
server_13,21:40:00,21:40:30,18488.4,4759.86,Network flood + Disk thrash suspected
server_13,21:40:10,21:40:40,18488.4,638.78,Possible DDoS
server_13,21:40:20,21:40:50,4200.05,638.78,Possible DDoS
server_13,21:40:30,21:41:00,887.36,116.01,
server_13,21:40:40,21:41:10,948.55,116.01,
server_13,21:40:50,21:41:20,948.55,7259.63,Disk thrash suspected
server_13,21:41:00,21:41:30,948.55,7259.63,Disk thrash suspected
server_13,21:41:10,21:41:40,999.42,7259.63,Disk thrash suspected
server_13,21:41:20,21:41:50,999.42,5992.79,Disk thrash suspected
server_13,21:41:30,21:42:00,3643.06,1751.71,Possible DDoS
server_13,21:41:40,21:42:10,3643.06,1751.71,Possible DDoS
server_13,21:41:50,21:42:20,3643.06,1751.71,Possible DDoS
server_13,21:42:00,21:42:30,2701.71,594.85,
server_13,21:42:10,21:42:40,8695.22,1344.98,Possible DDoS
server_13,21:42:20,21:42:50,8695.22,6926.13,Network flood + Disk thrash suspected
server_13,21:42:30,21:43:00,8695.22,6926.13,Network flood + Disk thrash suspected
server_13,21:42:40,21:43:10,3036.21,6926.13,Disk thrash suspected
server_13,21:42:50,21:43:20,3036.21,926.25,
server_13,21:43:00,21:43:30,844.6,138.27,
server_13,21:43:10,21:43:40,12085.34,138.27,Possible DDoS
server_13,21:43:20,21:43:50,12085.34,998.18,Possible DDoS
server_13,21:43:30,21:44:00,12085.34,998.18,Possible DDoS
server_13,21:43:40,21:44:10,9476.5,4450.33,Network flood + Disk thrash suspected
server_13,21:43:50,21:44:20,1054.67,4924.72,Disk thrash suspected
server_13,21:44:00,21:44:30,1054.67,4924.72,Disk thrash suspected
server_13,21:44:10,21:44:40,1054.67,4924.72,Disk thrash suspected
server_13,21:44:20,21:44:50,822.23,109.05,
server_13,21:44:30,21:45:00,16285.44,148.41,Possible DDoS
server_13,21:44:40,21:45:10,16285.44,148.41,Possible DDoS
server_13,21:44:50,21:45:20,16285.44,1639.49,Possible DDoS
server_13,21:45:00,21:45:30,16966.31,1639.49,Possible DDoS
server_13,21:45:10,21:45:40,16966.31,1639.49,Possible DDoS
server_13,21:45:20,21:45:50,16966.31,119.95,Possible DDoS
server_13,21:45:30,21:46:00,6050.95,146.26,Possible DDoS
server_13,21:45:40,21:46:10,6050.95,1590.21,Possible DDoS
server_13,21:45:50,21:46:20,6050.95,1590.21,Possible DDoS
server_13,21:46:00,21:46:30,2376.96,4408.06,Disk thrash suspected
server_13,21:46:10,21:46:40,4407.97,4408.06,Network flood + Disk thrash suspected
server_13,21:46:20,21:46:50,6772.76,4408.06,Network flood + Disk thrash suspected
server_13,21:46:30,21:47:00,6772.76,1308.8,Possible DDoS
server_13,21:46:40,21:47:10,17313.5,1262.98,Possible DDoS
server_13,21:46:50,21:47:20,17313.5,1262.98,Possible DDoS
server_13,21:47:00,21:47:30,17313.5,102.62,Possible DDoS
server_13,21:47:10,21:47:40,937.52,89.99,
server_13,21:47:20,21:47:50,964.93,7223.25,Disk thrash suspected
server_13,21:47:30,21:48:00,1015.06,7223.25,Disk thrash suspected
server_13,21:47:40,21:48:10,1015.06,7885.41,Disk thrash suspected
server_13,21:47:50,21:48:20,1015.06,7885.41,Disk thrash suspected
server_13,21:48:00,21:48:30,426.18,7885.41,Disk thrash suspected
server_13,21:48:10,21:48:40,426.18,8086.97,Disk thrash suspected
server_13,21:48:20,21:48:50,2600.66,8086.97,Disk thrash suspected
server_13,21:48:30,21:49:00,2600.66,8086.97,Disk thrash suspected
server_13,21:48:40,21:49:10,6305.22,1160.41,Possible DDoS
server_13,21:48:50,21:49:20,6305.22,1384.84,Possible DDoS
server_13,21:49:00,21:49:30,6305.22,1384.84,Possible DDoS
server_13,21:49:10,21:49:40,4993.82,7330.49,Network flood + Disk thrash suspected
server_13,21:49:20,21:49:50,4315.77,7330.49,Network flood + Disk thrash suspected
server_13,21:49:30,21:50:00,9100.9,7330.49,Network flood + Disk thrash suspected
server_13,21:49:40,21:50:10,9100.9,800.81,Possible DDoS
server_13,21:49:50,21:50:20,9100.9,800.81,Possible DDoS
server_13,21:50:00,21:50:30,4903.76,800.81,Possible DDoS
server_13,21:50:10,21:50:40,15105.61,193.14,Possible DDoS
server_13,21:50:20,21:50:50,15105.61,193.14,Possible DDoS
server_13,21:50:30,21:51:00,15105.61,193.14,Possible DDoS
server_13,21:50:40,21:51:10,10095.39,84.27,Possible DDoS
server_13,21:50:50,21:51:20,984.07,119.34,
server_13,21:51:00,21:51:30,984.07,119.34,
server_13,21:51:10,21:51:40,2828.77,642.35,
server_13,21:51:20,21:51:50,2859.49,1546.22,
server_13,21:51:30,21:52:00,18108.67,1546.22,Possible DDoS
server_13,21:51:40,21:52:10,18108.67,1546.22,Possible DDoS
server_13,21:51:50,21:52:20,18108.67,149.1,Possible DDoS
server_13,21:52:00,21:52:30,15740.43,3472.4,Network flood + Disk thrash suspected
server_13,21:52:10,21:52:40,15740.43,3472.4,Network flood + Disk thrash suspected
server_13,21:52:20,21:52:50,14951.7,3472.4,Network flood + Disk thrash suspected
server_13,21:52:30,21:53:00,14951.7,1434.21,Possible DDoS
server_13,21:52:40,21:53:10,18391.98,6887.52,Network flood + Disk thrash suspected
server_13,21:52:50,21:53:20,18391.98,6887.52,Network flood + Disk thrash suspected
server_13,21:53:00,21:53:30,18391.98,9405.92,Network flood + Disk thrash suspected
server_13,21:53:10,21:53:40,13359.82,9405.92,Network flood + Disk thrash suspected
server_13,21:53:20,21:53:50,1335.4,9405.92,Disk thrash suspected
server_13,21:53:30,21:54:00,1335.4,9171.16,Disk thrash suspected
server_13,21:53:40,21:54:10,1335.4,1976.59,
server_13,21:53:50,21:54:20,965.34,63.77,
server_13,21:54:00,21:54:30,18499.64,1549.17,Possible DDoS
server_13,21:54:10,21:54:40,18499.64,1549.17,Possible DDoS
server_13,21:54:20,21:54:50,18499.64,1581.55,Possible DDoS
server_13,21:54:30,21:55:00,1589.62,1581.55,
server_13,21:54:40,21:55:10,1589.62,1581.55,
server_13,21:54:50,21:55:20,2122.91,1922.67,
server_13,21:55:00,21:55:30,2122.91,6952.57,Disk thrash suspected
server_13,21:55:10,21:55:40,2122.91,8664.19,Disk thrash suspected
server_13,21:55:20,21:55:50,997.57,8664.19,Disk thrash suspected
server_13,21:55:30,21:56:00,3439.28,8664.19,Disk thrash suspected
server_13,21:55:40,21:56:10,16234.24,4669.01,Network flood + Disk thrash suspected
server_13,21:55:50,21:56:20,16234.24,1986.31,Possible DDoS
server_13,21:56:00,21:56:30,16234.24,1970.3,Possible DDoS
server_13,21:56:10,21:56:40,5411.19,7473.73,Network flood + Disk thrash suspected
server_13,21:56:20,21:56:50,5411.19,7473.73,Network flood + Disk thrash suspected
server_13,21:56:30,21:57:00,3428.06,7473.73,Disk thrash suspected
server_13,21:56:40,21:57:10,3428.06,502.72,
server_13,21:56:50,21:57:20,3428.06,502.72,
server_13,21:57:00,21:57:30,983.62,158.37,
server_13,21:57:10,21:57:40,983.62,132.41,
server_13,21:57:20,21:57:50,1802.16,1199.48,
server_13,21:57:30,21:58:00,1802.16,1199.48,
server_13,21:57:40,21:58:10,2200.78,1199.48,
server_13,21:57:50,21:58:20,4021.9,1513.25,Possible DDoS
server_13,21:58:00,21:58:30,4021.9,1513.25,Possible DDoS
server_13,21:58:10,21:58:40,17124.19,6162.36,Network flood + Disk thrash suspected
server_13,21:58:20,21:58:50,17124.19,9769.55,Network flood + Disk thrash suspected
server_13,21:58:30,21:59:00,17124.19,9769.55,Network flood + Disk thrash suspected
server_13,21:58:40,21:59:10,3309.11,9769.55,Disk thrash suspected
server_13,21:58:50,21:59:20,3309.11,6535.47,Disk thrash suspected
server_13,21:59:00,21:59:30,3309.11,1073.66,
server_13,21:59:10,21:59:40,2958.17,1073.66,
server_13,21:59:20,21:59:50,749.5,92.0,
server_13,21:59:30,22:00:00,651.84,87.23,
