ts,server_id,mem_pct
21:17:15,server_6,31.81
21:17:15,server_5,32.05
21:17:15,server_4,89.37
21:17:15,server_3,60.45
21:17:15,server_2,42.84
21:17:15,server_1,53.3
21:17:15,server_10,46.7
21:17:20,server_13,62.47
21:17:20,server_14,92.68
21:17:20,server_15,49.69
21:17:20,server_16,62.71
21:17:20,server_12,7.15
21:17:20,server_20,45.1
21:17:20,server_18,34.53
21:17:20,server_19,38.58
21:17:20,server_17,67.85
21:17:20,server_11,65.94
21:17:20,server_3,34.38
21:17:20,server_9,70.2
21:17:20,server_10,73.79
21:17:20,server_2,47.84
21:17:20,server_4,80.76
21:17:20,server_1,96.57
21:17:20,server_6,10.88
21:17:20,server_7,51.36
21:17:20,server_5,97.68
21:17:20,server_8,34.58
21:17:25,server_20,86.51
21:17:25,server_19,82.16
21:17:25,server_18,31.3
21:17:25,server_17,84.49
21:17:25,server_16,6.81
21:17:25,server_15,24.66
21:17:25,server_14,59.88
21:17:25,server_12,47.91
21:17:25,server_11,87.17
21:17:25,server_13,69.74
21:17:25,server_9,81.98
21:17:25,server_10,17.56
21:17:25,server_2,80.16
21:17:25,server_3,86.01
21:17:25,server_4,47.97
21:17:25,server_1,34.51
21:17:25,server_6,84.02
21:17:25,server_7,92.16
21:17:25,server_8,58.58
21:17:25,server_5,36.85
21:17:30,server_12,29.46
21:17:30,server_20,49.58
21:17:30,server_19,66.54
21:17:30,server_18,45.97
21:17:30,server_17,29.52
21:17:30,server_16,16.25
21:17:30,server_15,98.83
21:17:30,server_14,42.93
21:17:30,server_13,83.44
21:17:30,server_11,72.1
21:17:30,server_3,44.45
21:17:30,server_9,67.95
21:17:30,server_10,61.09
21:17:30,server_2,68.95
21:17:30,server_4,71.74
21:17:30,server_1,53.45
21:17:30,server_6,95.57
21:17:30,server_7,61.84
21:17:30,server_8,43.22
21:17:30,server_5,34.6
21:17:35,server_12,27.25
21:17:35,server_20,85.2
21:17:35,server_19,93.97
21:17:35,server_18,48.35
21:17:35,server_17,89.44
21:17:35,server_16,6.43
21:17:35,server_15,20.11
21:17:35,server_14,31.72
21:17:35,server_11,52.02
21:17:35,server_13,61.79
21:17:35,server_9,41.35
21:17:35,server_2,81.47
21:17:35,server_3,63.43
21:17:35,server_4,52.39
21:17:35,server_5,40.5
21:17:35,server_1,31.84
21:17:35,server_7,47.98
21:17:35,server_10,59.67
21:17:35,server_8,66.02
21:17:35,server_6,55.86
21:17:40,server_12,12.54
21:17:40,server_19,45.88
21:17:40,server_18,36.59
21:17:40,server_17,15.47
21:17:40,server_16,47.23
21:17:40,server_15,30.7
21:17:40,server_14,41.11
21:17:40,server_13,77.27
21:17:40,server_11,25.33
21:17:40,server_20,82.14
21:17:40,server_9,85.47
21:17:40,server_1,27.71
21:17:40,server_2,29.49
21:17:40,server_3,61.47
21:17:40,server_4,40.56
21:17:40,server_10,53.63
21:17:40,server_6,87.62
21:17:40,server_7,45.05
21:17:40,server_8,37.8
21:17:40,server_5,49.94
21:17:45,server_11,48.14
21:17:45,server_19,48.04
21:17:45,server_18,75.14
21:17:45,server_17,56.49
21:17:45,server_16,28.21
21:17:45,server_15,44.42
21:17:45,server_14,92.71
21:17:45,server_13,10.37
21:17:45,server_12,59.84
21:17:45,server_20,94.37
21:17:45,server_10,86.52
21:17:45,server_8,61.6
21:17:45,server_7,50.29
21:17:45,server_6,65.46
21:17:45,server_5,47.79
21:17:45,server_4,97.79
21:17:45,server_3,82.04
21:17:45,server_2,12.53
21:17:45,server_1,80.46
21:17:45,server_9,54.46
21:17:50,server_13,58.09
21:17:50,server_14,57.04
21:17:50,server_15,14.51
21:17:50,server_16,64.05
21:17:50,server_19,54.87
21:17:50,server_20,66.59
21:17:50,server_18,52.64
21:17:50,server_12,84.55
21:17:50,server_17,9.31
21:17:50,server_11,23.11
21:17:50,server_3,65.27
21:17:50,server_9,47.43
21:17:50,server_8,57.02
21:17:50,server_7,83.53
21:17:50,server_6,84.58
21:17:50,server_5,81.04
21:17:50,server_4,99.12
21:17:50,server_2,41.34
21:17:50,server_1,71.82
21:17:50,server_10,54.65
21:17:55,server_13,94.92
21:17:55,server_14,38.38
21:17:55,server_15,34.03
21:17:55,server_16,46.7
21:17:55,server_20,51.03
21:17:55,server_18,51.18
21:17:55,server_19,57.31
21:17:55,server_12,44.85
21:17:55,server_17,32.89
21:17:55,server_11,94.29
21:17:55,server_10,28.4
21:17:55,server_9,30.82
21:17:55,server_2,6.5
21:17:55,server_3,85.69
21:17:55,server_4,23.58
21:17:55,server_1,80.01
21:17:55,server_6,40.3
21:17:55,server_7,35.37
21:17:55,server_8,43.66
21:17:55,server_5,89.65
21:18:00,server_12,36.28
21:18:00,server_19,12.03
21:18:00,server_18,49.69
21:18:00,server_17,0.77
21:18:00,server_16,23.26
21:18:00,server_15,51.94
21:18:00,server_14,20.68
21:18:00,server_13,29.08
21:18:00,server_11,56.59
21:18:00,server_20,20.82
21:18:00,server_9,57.77
21:18:00,server_1,29.76
21:18:00,server_2,59.08
21:18:00,server_3,80.97
21:18:00,server_4,42.27
21:18:00,server_10,36.03
21:18:00,server_6,61.31
21:18:00,server_7,47.57
21:18:00,server_8,19.01
21:18:00,server_5,38.25
21:18:05,server_12,64.66
21:18:05,server_19,55.83
21:18:05,server_18,90.14
21:18:05,server_17,89.75
21:18:05,server_16,62.73
21:18:05,server_15,31.9
21:18:05,server_14,97.75
21:18:05,server_13,20.31
21:18:05,server_11,34.01
21:18:05,server_20,18.46
21:18:05,server_9,99.39
21:18:05,server_1,53.56
21:18:05,server_2,91.37
21:18:05,server_3,40.81
21:18:05,server_4,96.83
21:18:05,server_10,82.98
21:18:05,server_6,62.15
21:18:05,server_7,90.06
21:18:05,server_8,44.92
21:18:05,server_5,51.91
21:18:10,server_11,15.4
21:18:10,server_19,47.9
21:18:10,server_18,40.56
21:18:10,server_17,60.23
21:18:10,server_16,49.09
21:18:10,server_15,19.42
21:18:10,server_14,40.7
21:18:10,server_13,31.19
21:18:10,server_12,56.98
21:18:10,server_20,91.55
21:18:10,server_10,65.68
21:18:10,server_8,89.01
21:18:10,server_7,92.67
21:18:10,server_6,28.52
21:18:10,server_5,44.89
21:18:10,server_4,40.91
21:18:10,server_3,69.05
21:18:10,server_2,29.66
21:18:10,server_1,40.8
21:18:10,server_9,13.8
21:18:15,server_12,52.93
21:18:15,server_20,0.55
21:18:15,server_14,58.46
21:18:15,server_19,41.71
21:18:15,server_16,8.52
21:18:15,server_17,23.06
21:18:15,server_18,60.1
21:18:15,server_15,28.08
21:18:15,server_10,99.14
21:18:15,server_13,32.71
21:18:15,server_8,56.01
21:18:15,server_9,80.22
21:18:15,server_1,62.47
21:18:15,server_2,36.15
21:18:15,server_3,27.0
21:18:15,server_11,2.21
21:18:15,server_5,2.93
21:18:15,server_6,16.87
21:18:15,server_4,2.49
21:18:15,server_7,36.64
21:18:20,server_20,96.11
21:18:20,server_19,62.65
21:18:20,server_18,40.48
21:18:20,server_17,53.09
21:18:20,server_16,20.2
21:18:20,server_15,98.84
21:18:20,server_14,48.49
21:18:20,server_12,47.58
21:18:20,server_11,11.38
21:18:20,server_13,49.86
21:18:20,server_9,39.49
21:18:20,server_10,37.47
21:18:20,server_2,40.62
21:18:20,server_3,35.94
21:18:20,server_4,56.64
21:18:20,server_1,42.37
21:18:20,server_6,11.58
21:18:20,server_7,32.11
21:18:20,server_8,47.36
21:18:20,server_5,27.7
21:18:25,server_12,8.05
21:18:25,server_20,64.38
21:18:25,server_19,65.36
21:18:25,server_18,19.63
21:18:25,server_17,97.44
21:18:25,server_16,44.09
21:18:25,server_15,1.64
21:18:25,server_14,96.37
21:18:25,server_13,36.65
21:18:25,server_11,38.34
21:18:25,server_3,41.62
21:18:25,server_9,96.87
21:18:25,server_8,65.17
21:18:25,server_7,48.9
21:18:25,server_6,22.73
21:18:25,server_5,81.32
21:18:25,server_4,65.22
21:18:25,server_2,49.57
21:18:25,server_1,83.84
21:18:25,server_10,53.13
21:18:30,server_13,30.92
21:18:30,server_14,8.22
21:18:30,server_15,92.85
21:18:30,server_16,22.71
21:18:30,server_20,25.08
21:18:30,server_18,48.72
21:18:30,server_19,97.48
21:18:30,server_12,96.78
21:18:30,server_17,40.82
21:18:30,server_11,46.62
21:18:30,server_3,21.97
21:18:30,server_9,46.41
21:18:30,server_1,57.03
21:18:30,server_2,42.39
21:18:30,server_4,0.6
21:18:30,server_10,22.73
21:18:30,server_6,88.38
21:18:30,server_7,44.32
21:18:30,server_8,28.36
21:18:30,server_5,80.27
21:18:35,server_20,5.11
21:18:35,server_11,10.0
21:18:35,server_18,62.49
21:18:35,server_17,29.99
21:18:35,server_16,47.58
21:18:35,server_15,46.63
21:18:35,server_14,20.19
21:18:35,server_13,94.23
21:18:35,server_12,28.38
21:18:35,server_19,58.89
21:18:35,server_10,23.64
21:18:35,server_8,28.76
21:18:35,server_7,37.62
21:18:35,server_6,62.68
21:18:35,server_5,38.18
21:18:35,server_4,59.07
21:18:35,server_3,46.6
21:18:35,server_2,42.86
21:18:35,server_1,69.2
21:18:35,server_9,80.73
21:18:40,server_13,44.44
21:18:40,server_14,90.4
21:18:40,server_15,97.72
21:18:40,server_12,84.67
21:18:40,server_17,92.47
21:18:40,server_18,98.75
21:18:40,server_19,56.98
21:18:40,server_16,29.69
21:18:40,server_11,63.83
21:18:40,server_20,35.87
21:18:40,server_9,3.91
21:18:40,server_1,95.84
21:18:40,server_2,61.65
21:18:40,server_3,62.03
21:18:40,server_4,67.32
21:18:40,server_10,45.68
21:18:40,server_6,69.49
21:18:40,server_7,67.63
21:18:40,server_8,88.04
21:18:40,server_5,86.9
21:18:45,server_12,55.48
21:18:45,server_20,38.62
21:18:45,server_19,20.42
21:18:45,server_18,59.02
21:18:45,server_17,92.46
21:18:45,server_16,8.55
21:18:45,server_15,56.29
21:18:45,server_14,60.54
21:18:45,server_13,34.33
21:18:45,server_11,35.47
21:18:45,server_3,21.0
21:18:45,server_9,67.17
21:18:45,server_2,54.27
21:18:45,server_10,19.2
21:18:45,server_4,89.98
21:18:45,server_1,61.1
21:18:45,server_6,3.9
21:18:45,server_7,86.39
21:18:45,server_8,55.05
21:18:45,server_5,48.75
21:18:50,server_13,69.99
21:18:50,server_20,40.2
21:18:50,server_19,15.79
21:18:50,server_18,51.98
21:18:50,server_17,77.6
21:18:50,server_16,87.8
21:18:50,server_15,81.2
21:18:50,server_14,58.83
21:18:50,server_12,19.49
21:18:50,server_11,30.74
21:18:50,server_1,17.25
21:18:50,server_9,82.94
21:18:50,server_8,43.52
21:18:50,server_7,59.98
21:18:50,server_6,53.58
21:18:50,server_5,59.95
21:18:50,server_4,42.88
21:18:50,server_3,98.95
21:18:50,server_2,37.62
21:18:50,server_10,36.63
21:18:55,server_13,50.74
21:18:55,server_14,17.39
21:18:55,server_15,90.37
21:18:55,server_16,68.77
21:18:55,server_12,31.45
21:18:55,server_18,57.48
21:18:55,server_19,48.81
21:18:55,server_20,57.98
21:18:55,server_17,94.41
21:18:55,server_11,58.16
21:18:55,server_10,44.61
21:18:55,server_9,59.82
21:18:55,server_8,21.59
21:18:55,server_7,42.45
21:18:55,server_6,20.09
21:18:55,server_5,93.15
21:18:55,server_4,44.61
21:18:55,server_3,86.52
21:18:55,server_2,85.43
21:18:55,server_1,48.38
21:19:00,server_13,25.92
21:19:00,server_14,56.17
21:19:00,server_15,97.48
21:19:00,server_16,84.19
21:19:00,server_20,88.14
21:19:00,server_18,28.54
21:19:00,server_19,44.24
21:19:00,server_12,98.36
21:19:00,server_17,35.2
21:19:00,server_11,50.42
21:19:00,server_1,50.48
21:19:00,server_9,53.03
21:19:00,server_2,23.88
21:19:00,server_3,47.82
21:19:00,server_4,68.47
21:19:00,server_10,56.02
21:19:00,server_6,40.55
21:19:00,server_7,59.78
21:19:00,server_8,91.54
21:19:00,server_5,96.64
21:19:05,server_12,41.02
21:19:05,server_19,84.95
21:19:05,server_18,22.32
21:19:05,server_17,38.24
21:19:05,server_16,28.33
21:19:05,server_15,56.2
21:19:05,server_14,32.36
21:19:05,server_13,11.24
21:19:05,server_20,5.93
21:19:05,server_11,42.0
21:19:05,server_9,30.29
21:19:05,server_10,86.69
21:19:05,server_2,39.34
21:19:05,server_3,21.59
21:19:05,server_4,75.07
21:19:05,server_1,47.13
21:19:05,server_6,55.5
21:19:05,server_7,62.21
21:19:05,server_8,82.6
21:19:05,server_5,81.49
21:19:10,server_11,17.85
21:19:10,server_19,65.64
21:19:10,server_18,53.35
21:19:10,server_17,35.91
21:19:10,server_16,96.61
21:19:10,server_15,95.26
21:19:10,server_14,49.0
21:19:10,server_13,73.41
21:19:10,server_12,99.0
21:19:10,server_20,65.16
21:19:10,server_10,88.66
21:19:10,server_8,72.28
21:19:10,server_1,66.93
21:19:10,server_2,10.46
21:19:10,server_3,54.93
21:19:10,server_9,60.02
21:19:10,server_5,31.22
21:19:10,server_6,67.71
21:19:10,server_7,60.43
21:19:10,server_4,17.51
21:19:15,server_12,62.71
21:19:15,server_19,93.56
21:19:15,server_18,86.44
21:19:15,server_17,26.83
21:19:15,server_16,47.24
21:19:15,server_15,26.13
21:19:15,server_14,68.21
21:19:15,server_13,28.88
21:19:15,server_11,54.07
21:19:15,server_20,88.88
21:19:15,server_9,40.72
21:19:15,server_1,1.0
21:19:15,server_2,99.35
21:19:15,server_3,23.9
21:19:15,server_4,63.15
21:19:15,server_10,67.89
21:19:15,server_6,98.96
21:19:15,server_7,61.73
21:19:15,server_8,33.71
21:19:15,server_5,50.3
21:19:20,server_11,5.26
21:19:20,server_19,21.67
21:19:20,server_18,46.02
21:19:20,server_17,42.47
21:19:20,server_16,98.22
21:19:20,server_15,45.31
21:19:20,server_14,73.17
21:19:20,server_13,96.12
21:19:20,server_12,32.9
21:19:20,server_20,20.82
21:19:20,server_10,50.45
21:19:20,server_8,73.31
21:19:20,server_7,31.21
21:19:20,server_6,46.45
21:19:20,server_5,88.14
21:19:20,server_4,44.1
21:19:20,server_3,69.59
21:19:20,server_2,92.68
21:19:20,server_1,45.38
21:19:20,server_9,17.03
21:19:25,server_14,37.23
21:19:25,server_15,54.08
21:19:25,server_16,52.56
21:19:25,server_13,77.64
21:19:25,server_18,48.04
21:19:25,server_19,51.74
21:19:25,server_20,2.94
21:19:25,server_17,40.76
21:19:25,server_12,83.74
21:19:25,server_11,10.71
21:19:25,server_1,97.8
21:19:25,server_9,21.74
21:19:25,server_8,52.43
21:19:25,server_7,39.87
21:19:25,server_6,20.1
21:19:25,server_5,48.33
21:19:25,server_4,50.87
21:19:25,server_3,68.97
21:19:25,server_2,73.38
21:19:25,server_10,38.39
21:19:30,server_13,49.1
21:19:30,server_14,34.73
21:19:30,server_15,63.61
21:19:30,server_20,7.81
21:19:30,server_18,3.5
21:19:30,server_19,99.45
21:19:30,server_12,31.8
21:19:30,server_16,37.82
21:19:30,server_11,74.11
21:19:30,server_17,56.87
21:19:30,server_9,27.95
21:19:30,server_10,62.43
21:19:30,server_2,82.58
21:19:30,server_3,59.6
21:19:30,server_4,33.61
21:19:30,server_1,44.37
21:19:30,server_6,47.67
21:19:30,server_7,34.21
21:19:30,server_8,11.86
21:19:30,server_5,38.86
21:19:35,server_20,56.82
21:19:35,server_12,54.28
21:19:35,server_19,9.67
21:19:35,server_18,45.14
21:19:35,server_17,53.09
21:19:35,server_16,37.5
21:19:35,server_15,31.8
21:19:35,server_14,44.15
21:19:35,server_13,50.17
21:19:35,server_11,7.63
21:19:35,server_7,55.41
21:19:35,server_9,27.56
21:19:35,server_8,85.44
21:19:35,server_6,21.87
21:19:35,server_5,80.0
21:19:35,server_4,99.95
21:19:35,server_3,16.76
21:19:35,server_2,21.86
21:19:35,server_1,92.2
21:19:35,server_10,84.51
21:19:40,server_15,95.43
21:19:40,server_13,44.9
21:19:40,server_14,44.77
21:19:40,server_16,94.02
21:19:40,server_12,45.41
21:19:40,server_18,25.48
21:19:40,server_19,94.47
21:19:40,server_20,24.74
21:19:40,server_17,64.27
21:19:40,server_11,50.27
21:19:40,server_1,33.03
21:19:40,server_9,47.99
21:19:40,server_2,28.14
21:19:40,server_3,81.3
21:19:40,server_4,61.36
21:19:40,server_10,89.45
21:19:40,server_6,27.89
21:19:40,server_7,56.13
21:19:40,server_8,35.6
21:19:40,server_5,85.75
21:19:45,server_13,35.79
21:19:45,server_20,36.51
21:19:45,server_19,82.71
21:19:45,server_18,49.47
21:19:45,server_17,86.52
21:19:45,server_16,21.71
21:19:45,server_15,65.11
21:19:45,server_14,26.88
21:19:45,server_12,38.29
21:19:45,server_11,48.95
21:19:45,server_1,37.67
21:19:45,server_9,66.33
21:19:45,server_8,27.78
21:19:45,server_7,44.09
21:19:45,server_6,41.74
21:19:45,server_5,9.73
21:19:45,server_4,84.23
21:19:45,server_3,48.96
21:19:45,server_2,81.69
21:19:45,server_10,27.51
21:19:50,server_13,41.86
21:19:50,server_14,79.04
21:19:50,server_15,85.62
21:19:50,server_16,86.37
21:19:50,server_12,78.95
21:19:50,server_18,90.75
21:19:50,server_19,29.77
21:19:50,server_20,53.83
21:19:50,server_17,89.65
21:19:50,server_11,17.18
21:19:50,server_1,25.08
21:19:50,server_9,64.6
21:19:50,server_8,50.3
21:19:50,server_7,91.95
21:19:50,server_6,48.79
21:19:50,server_5,42.42
21:19:50,server_4,88.77
21:19:50,server_3,35.92
21:19:50,server_2,88.0
21:19:50,server_10,35.93
21:19:55,server_13,84.07
21:19:55,server_14,44.36
21:19:55,server_15,25.32
21:19:55,server_16,16.11
21:19:55,server_20,23.26
21:19:55,server_18,36.89
21:19:55,server_19,27.79
21:19:55,server_12,20.67
21:19:55,server_17,48.34
21:19:55,server_11,96.86
21:19:55,server_1,82.23
21:19:55,server_9,71.55
21:19:55,server_2,96.38
21:19:55,server_3,26.83
21:19:55,server_4,60.51
21:19:55,server_10,3.03
21:19:55,server_6,50.86
21:19:55,server_7,21.54
21:19:55,server_8,83.54
21:19:55,server_5,65.47
21:20:00,server_12,89.89
21:20:00,server_19,48.39
21:20:00,server_18,40.96
21:20:00,server_17,41.85
21:20:00,server_16,19.37
21:20:00,server_15,56.53
21:20:00,server_14,51.91
21:20:00,server_13,44.9
21:20:00,server_20,55.59
21:20:00,server_11,42.73
21:20:00,server_9,95.43
21:20:00,server_8,85.66
21:20:00,server_7,27.98
21:20:00,server_6,34.97
21:20:00,server_5,31.13
21:20:00,server_4,94.12
21:20:00,server_3,30.43
21:20:00,server_2,58.66
21:20:00,server_1,4.23
21:20:00,server_10,40.19
21:20:05,server_13,46.69
21:20:05,server_14,57.4
21:20:05,server_15,37.8
21:20:05,server_16,63.0
21:20:05,server_12,34.9
21:20:05,server_18,31.92
21:20:05,server_19,47.08
21:20:05,server_20,98.52
21:20:05,server_17,46.99
21:20:05,server_11,96.19
21:20:05,server_10,30.61
21:20:05,server_9,44.07
21:20:05,server_8,74.92
21:20:05,server_7,81.86
21:20:05,server_6,47.4
21:20:05,server_5,95.13
21:20:05,server_4,50.31
21:20:05,server_3,49.89
21:20:05,server_2,49.94
21:20:05,server_1,85.44
21:20:10,server_13,50.98
21:20:10,server_14,24.14
21:20:10,server_15,51.17
21:20:10,server_16,71.25
21:20:10,server_20,60.93
21:20:10,server_18,28.46
21:20:10,server_19,34.28
21:20:10,server_12,27.89
21:20:10,server_17,49.98
21:20:10,server_11,15.62
21:20:10,server_10,82.07
21:20:10,server_9,43.49
21:20:10,server_2,86.07
21:20:10,server_3,51.12
21:20:10,server_4,24.86
21:20:10,server_1,45.43
21:20:10,server_6,29.98
21:20:10,server_7,41.16
21:20:10,server_8,34.77
21:20:10,server_5,19.7
21:20:15,server_12,37.62
21:20:15,server_19,28.61
21:20:15,server_18,87.6
21:20:15,server_17,43.08
21:20:15,server_16,35.61
21:20:15,server_15,97.9
21:20:15,server_14,34.45
21:20:15,server_13,40.82
21:20:15,server_11,86.61
21:20:15,server_20,93.71
21:20:15,server_9,87.5
21:20:15,server_1,51.73
21:20:15,server_2,94.44
21:20:15,server_3,96.18
21:20:15,server_4,9.1
21:20:15,server_10,33.79
21:20:15,server_6,69.65
21:20:15,server_7,31.91
21:20:15,server_8,40.54
21:20:15,server_5,40.89
21:20:20,server_12,2.24
21:20:20,server_19,42.06
21:20:20,server_18,21.44
21:20:20,server_17,98.95
21:20:20,server_16,31.86
21:20:20,server_15,96.43
21:20:20,server_14,27.78
21:20:20,server_13,88.96
21:20:20,server_11,94.65
21:20:20,server_20,65.49
21:20:20,server_9,23.89
21:20:20,server_1,84.42
21:20:20,server_2,22.39
21:20:20,server_3,62.81
21:20:20,server_4,51.55
21:20:20,server_10,50.88
21:20:20,server_6,47.49
21:20:20,server_7,58.39
21:20:20,server_8,66.79
21:20:20,server_5,27.99
21:20:25,server_11,41.2
21:20:25,server_19,10.04
21:20:25,server_18,94.31
21:20:25,server_17,96.04
21:20:25,server_16,59.2
21:20:25,server_15,49.64
21:20:25,server_14,36.9
21:20:25,server_13,49.32
21:20:25,server_12,99.74
21:20:25,server_20,64.46
21:20:25,server_10,20.04
21:20:25,server_8,39.47
21:20:25,server_7,74.84
21:20:25,server_6,43.16
21:20:25,server_5,41.74
21:20:25,server_4,46.93
21:20:25,server_3,62.48
21:20:25,server_2,54.98
21:20:25,server_1,98.01
21:20:25,server_9,14.11
21:20:30,server_13,84.13
21:20:30,server_14,77.66
21:20:30,server_15,83.3
21:20:30,server_12,31.82
21:20:30,server_17,81.0
21:20:30,server_18,28.43
21:20:30,server_19,41.56
21:20:30,server_16,67.05
21:20:30,server_11,87.66
21:20:30,server_20,58.36
21:20:30,server_9,41.89
21:20:30,server_1,39.49
21:20:30,server_2,18.05
21:20:30,server_3,61.05
21:20:30,server_4,69.11
21:20:30,server_10,12.51
21:20:30,server_6,29.61
21:20:30,server_7,66.27
21:20:30,server_8,86.04
21:20:30,server_5,49.31
21:20:35,server_19,38.38
21:20:35,server_18,84.2
21:20:35,server_17,50.66
21:20:35,server_16,68.03
21:20:35,server_15,88.89
21:20:35,server_14,97.29
21:20:35,server_13,87.85
21:20:35,server_12,85.45
21:20:35,server_11,26.77
21:20:35,server_20,97.81
21:20:35,server_9,95.21
21:20:35,server_1,63.87
21:20:35,server_2,57.74
21:20:35,server_3,53.91
21:20:35,server_4,35.06
21:20:35,server_10,48.95
21:20:35,server_6,45.92
21:20:35,server_7,27.97
21:20:35,server_8,31.94
21:20:35,server_5,48.86
21:20:40,server_11,26.14
21:20:40,server_19,11.05
21:20:40,server_18,21.61
21:20:40,server_17,71.84
21:20:40,server_16,39.73
21:20:40,server_15,18.55
21:20:40,server_14,91.52
21:20:40,server_13,49.49
21:20:40,server_12,49.74
21:20:40,server_20,49.6
21:20:40,server_10,39.24
21:20:40,server_8,36.2
21:20:40,server_9,26.8
21:20:40,server_1,83.09
21:20:40,server_2,8.15
21:20:40,server_3,84.15
21:20:40,server_5,32.79
21:20:40,server_6,62.71
21:20:40,server_7,71.1
21:20:40,server_4,60.52
21:20:45,server_20,70.87
21:20:45,server_11,43.72
21:20:45,server_18,88.6
21:20:45,server_17,98.22
21:20:45,server_16,25.66
21:20:45,server_15,60.9
21:20:45,server_14,17.34
21:20:45,server_13,83.0
21:20:45,server_12,61.96
21:20:45,server_19,0.18
21:20:45,server_10,91.08
21:20:45,server_8,25.98
21:20:45,server_1,40.58
21:20:45,server_2,39.48
21:20:45,server_3,84.9
21:20:45,server_9,95.03
21:20:45,server_5,77.23
21:20:45,server_6,61.97
21:20:45,server_7,17.15
21:20:45,server_4,39.37
21:20:50,server_12,61.5
21:20:50,server_19,72.58
21:20:50,server_18,50.86
21:20:50,server_17,67.16
21:20:50,server_16,41.2
21:20:50,server_15,37.3
21:20:50,server_14,70.96
21:20:50,server_13,15.04
21:20:50,server_11,44.96
21:20:50,server_20,45.74
21:20:50,server_9,62.88
21:20:50,server_1,72.79
21:20:50,server_2,26.51
21:20:50,server_3,37.87
21:20:50,server_4,45.49
21:20:50,server_10,90.34
21:20:50,server_6,90.41
21:20:50,server_7,5.49
21:20:50,server_8,31.43
21:20:50,server_5,61.33
21:20:55,server_11,53.09
21:20:55,server_19,78.29
21:20:55,server_18,6.06
21:20:55,server_17,86.25
21:20:55,server_16,60.43
21:20:55,server_15,48.19
21:20:55,server_14,23.14
21:20:55,server_13,35.46
21:20:55,server_12,41.93
21:20:55,server_20,63.23
21:20:55,server_10,48.35
21:20:55,server_8,40.4
21:20:55,server_7,88.99
21:20:55,server_6,89.66
21:20:55,server_5,83.21
21:20:55,server_4,20.96
21:20:55,server_3,17.38
21:20:55,server_2,35.4
21:20:55,server_1,18.42
21:20:55,server_9,64.73
21:21:00,server_13,88.3
21:21:00,server_14,28.23
21:21:00,server_15,96.1
21:21:00,server_12,2.16
21:21:00,server_17,85.39
21:21:00,server_18,2.95
21:21:00,server_19,47.75
21:21:00,server_16,58.36
21:21:00,server_11,65.01
21:21:00,server_20,71.69
21:21:00,server_9,36.46
21:21:00,server_1,46.05
21:21:00,server_2,37.45
21:21:00,server_3,51.26
21:21:00,server_4,83.65
21:21:00,server_10,65.04
21:21:00,server_6,84.92
21:21:00,server_7,56.1
21:21:00,server_8,69.67
21:21:00,server_5,71.45
21:21:05,server_12,37.14
21:21:05,server_20,42.25
21:21:05,server_19,64.52
21:21:05,server_18,34.71
21:21:05,server_17,20.9
21:21:05,server_16,82.28
21:21:05,server_15,53.26
21:21:05,server_14,52.01
21:21:05,server_13,68.35
21:21:05,server_11,69.14
21:21:05,server_10,25.19
21:21:05,server_9,24.54
21:21:05,server_2,28.23
21:21:05,server_3,30.72
21:21:05,server_4,96.52
21:21:05,server_1,85.34
21:21:05,server_6,87.44
21:21:05,server_7,86.25
21:21:05,server_8,59.8
21:21:05,server_5,44.45
21:21:10,server_12,42.45
21:21:10,server_19,64.93
21:21:10,server_18,67.12
21:21:10,server_17,74.89
21:21:10,server_16,55.59
21:21:10,server_15,78.28
21:21:10,server_14,29.12
21:21:10,server_13,90.12
21:21:10,server_11,83.48
21:21:10,server_20,53.46
21:21:10,server_9,99.42
21:21:10,server_1,84.38
21:21:10,server_2,55.93
21:21:10,server_3,49.2
21:21:10,server_4,42.72
21:21:10,server_10,47.09
21:21:10,server_6,60.02
21:21:10,server_7,62.0
21:21:10,server_8,3.02
21:21:10,server_5,30.72
21:21:15,server_12,49.56
21:21:15,server_19,94.57
21:21:15,server_18,24.59
21:21:15,server_17,31.89
21:21:15,server_16,73.11
21:21:15,server_15,47.84
21:21:15,server_14,36.14
21:21:15,server_13,97.32
21:21:15,server_11,75.82
21:21:15,server_20,80.24
21:21:15,server_9,97.59
21:21:15,server_1,41.31
21:21:15,server_2,38.72
21:21:15,server_3,56.03
21:21:15,server_4,34.12
21:21:15,server_10,32.62
21:21:15,server_6,59.38
21:21:15,server_7,55.22
21:21:15,server_8,40.61
21:21:15,server_5,96.64
21:21:20,server_11,48.48
21:21:20,server_19,52.62
21:21:20,server_18,52.4
21:21:20,server_17,53.41
21:21:20,server_16,29.79
21:21:20,server_15,29.95
21:21:20,server_14,47.8
21:21:20,server_13,84.78
21:21:20,server_12,55.55
21:21:20,server_20,94.92
21:21:20,server_10,82.35
21:21:20,server_8,56.66
21:21:20,server_7,81.3
21:21:20,server_6,20.02
21:21:20,server_5,94.08
21:21:20,server_4,48.59
21:21:20,server_3,65.78
21:21:20,server_2,84.48
21:21:20,server_1,84.71
21:21:20,server_9,80.56
21:21:25,server_13,40.39
21:21:25,server_14,32.28
21:21:25,server_15,51.67
21:21:25,server_12,88.83
21:21:25,server_17,25.33
21:21:25,server_18,44.92
21:21:25,server_19,84.07
21:21:25,server_16,24.93
21:21:25,server_11,47.11
21:21:25,server_20,85.48
21:21:25,server_9,47.71
21:21:25,server_1,37.99
