ts,server_id,cpu_pct
21:22:55,server_13,30.32
21:22:55,server_14,90.09
21:22:55,server_16,39.35
21:22:55,server_12,85.42
21:22:55,server_18,96.0
21:22:55,server_19,6.99
21:22:55,server_20,66.1
21:22:55,server_17,90.58
21:22:55,server_11,35.86
21:22:55,server_15,99.78
21:22:55,server_9,45.65
21:22:55,server_1,92.52
21:22:55,server_2,24.16
21:22:55,server_3,52.01
21:22:55,server_4,35.46
21:22:55,server_10,29.86
21:22:55,server_6,30.35
21:22:55,server_7,59.49
21:22:55,server_8,68.44
21:22:55,server_5,54.09
21:23:00,server_20,61.22
21:23:00,server_19,32.15
21:23:00,server_18,86.95
21:23:00,server_17,23.56
21:23:00,server_16,23.02
21:23:00,server_15,96.33
21:23:00,server_14,88.16
21:23:00,server_12,47.47
21:23:00,server_11,22.01
21:23:00,server_13,56.9
21:23:00,server_9,39.43
21:23:00,server_8,62.14
21:23:00,server_7,83.05
21:23:00,server_6,43.58
21:23:00,server_5,41.48
21:23:00,server_4,15.13
21:23:00,server_3,27.0
21:23:00,server_2,59.49
21:23:00,server_10,35.85
21:23:00,server_1,56.91
21:23:05,server_13,22.52
21:23:05,server_14,21.58
21:23:05,server_15,68.51
21:23:05,server_16,28.61
21:23:05,server_20,61.44
21:23:05,server_18,54.11
21:23:05,server_19,66.04
21:23:05,server_12,71.38
21:23:05,server_17,45.52
21:23:05,server_11,33.97
21:23:05,server_3,58.97
21:23:05,server_9,49.38
21:23:05,server_8,61.18
21:23:05,server_7,82.85
21:23:05,server_6,55.22
21:23:05,server_5,30.42
21:23:05,server_4,44.71
21:23:05,server_2,51.56
21:23:05,server_1,88.07
21:23:05,server_10,4.1
21:23:10,server_15,85.74
21:23:10,server_14,55.85
21:23:10,server_16,65.64
21:23:10,server_13,29.87
21:23:10,server_18,66.58
21:23:10,server_19,56.84
21:23:10,server_20,23.15
21:23:10,server_12,30.44
21:23:10,server_17,25.51
21:23:10,server_11,89.11
21:23:10,server_10,63.06
21:23:10,server_9,46.0
21:23:10,server_2,61.02
21:23:10,server_3,85.75
21:23:10,server_4,83.82
21:23:10,server_1,65.06
21:23:10,server_6,64.57
21:23:10,server_7,97.38
21:23:10,server_8,41.41
21:23:10,server_5,26.52
21:23:15,server_12,31.45
21:23:15,server_20,87.17
21:23:15,server_19,49.52
21:23:15,server_18,40.79
21:23:15,server_16,61.68
21:23:15,server_15,75.73
21:23:15,server_14,80.62
21:23:15,server_13,49.4
21:23:15,server_11,67.3
21:23:15,server_17,50.44
21:23:15,server_9,43.18
21:23:15,server_10,65.58
21:23:15,server_2,51.36
21:23:15,server_3,59.63
21:23:15,server_4,69.79
21:23:15,server_1,69.88
21:23:15,server_6,38.97
21:23:15,server_7,31.39
21:23:15,server_8,50.38
21:23:15,server_5,23.09
21:23:20,server_20,68.01
21:23:20,server_12,48.6
21:23:20,server_19,31.78
21:23:20,server_18,20.02
21:23:20,server_17,94.97
21:23:20,server_16,65.28
21:23:20,server_15,32.77
21:23:20,server_14,95.48
21:23:20,server_13,21.14
21:23:20,server_11,96.18
21:23:20,server_7,10.1
21:23:20,server_9,48.85
21:23:20,server_8,43.06
21:23:20,server_6,53.0
21:23:20,server_5,38.01
21:23:20,server_4,49.01
21:23:20,server_3,45.4
21:23:20,server_2,67.11
21:23:20,server_1,47.57
21:23:20,server_10,27.05
21:23:25,server_15,59.73
21:23:25,server_14,33.63
21:23:25,server_16,25.26
21:23:25,server_13,27.91
21:23:25,server_18,85.15
21:23:25,server_19,96.01
21:23:25,server_20,78.5
21:23:25,server_12,50.39
21:23:25,server_17,87.17
21:23:25,server_11,62.99
21:23:25,server_3,47.94
21:23:25,server_9,21.42
21:23:25,server_8,92.12
21:23:25,server_7,64.46
21:23:25,server_6,38.09
21:23:25,server_5,3.91
21:23:25,server_4,50.36
21:23:25,server_10,40.76
21:23:25,server_2,31.97
21:23:25,server_1,31.88
21:23:30,server_13,39.35
21:23:30,server_14,74.11
21:23:30,server_15,83.0
21:23:30,server_16,54.95
21:23:30,server_20,94.21
21:23:30,server_18,47.13
21:23:30,server_19,57.1
21:23:30,server_12,22.8
21:23:30,server_17,80.82
21:23:30,server_11,61.29
21:23:30,server_10,95.06
21:23:30,server_9,38.35
21:23:30,server_2,66.6
21:23:30,server_3,53.75
21:23:30,server_4,48.52
21:23:30,server_1,53.29
21:23:30,server_6,95.68
21:23:30,server_7,39.74
21:23:30,server_8,44.95
21:23:30,server_5,49.95
21:23:35,server_12,93.03
21:23:35,server_19,43.42
21:23:35,server_18,54.69
21:23:35,server_17,45.19
21:23:35,server_16,51.67
21:23:35,server_15,23.91
21:23:35,server_14,43.18
21:23:35,server_13,28.91
21:23:35,server_11,51.17
21:23:35,server_20,14.53
21:23:35,server_9,39.65
21:23:35,server_1,24.36
21:23:35,server_2,26.19
21:23:35,server_3,36.13
21:23:35,server_4,32.93
21:23:35,server_10,65.67
21:23:35,server_6,91.79
21:23:35,server_7,7.2
21:23:35,server_8,39.01
21:23:35,server_5,84.72
21:23:40,server_12,52.99
21:23:40,server_19,20.17
21:23:40,server_18,43.04
21:23:40,server_17,42.43
21:23:40,server_16,89.34
21:23:40,server_15,90.08
21:23:40,server_14,84.28
21:23:40,server_13,89.64
21:23:40,server_11,54.81
21:23:40,server_20,74.75
21:23:40,server_9,27.55
21:23:40,server_1,33.22
21:23:40,server_2,45.38
21:23:40,server_3,85.05
21:23:40,server_4,24.12
21:23:40,server_10,29.72
21:23:40,server_6,65.01
21:23:40,server_7,96.44
21:23:40,server_8,48.4
21:23:40,server_5,69.33
21:23:45,server_11,94.73
21:23:45,server_19,59.31
21:23:45,server_18,57.73
21:23:45,server_17,98.64
21:23:45,server_16,93.38
21:23:45,server_15,59.93
21:23:45,server_14,52.34
21:23:45,server_13,69.87
21:23:45,server_12,67.71
21:23:45,server_20,22.07
21:23:45,server_10,85.75
21:23:45,server_8,45.06
21:23:45,server_7,40.11
21:23:45,server_6,13.46
21:23:45,server_5,36.02
21:23:45,server_4,32.63
21:23:45,server_3,42.84
21:23:45,server_2,43.31
21:23:45,server_1,98.86
21:23:45,server_9,85.09
21:23:50,server_14,48.6
21:23:50,server_15,52.52
21:23:50,server_16,86.8
21:23:50,server_12,28.69
21:23:50,server_18,55.49
21:23:50,server_19,40.31
21:23:50,server_20,46.09
21:23:50,server_17,53.39
21:23:50,server_11,20.51
21:23:50,server_13,66.83
21:23:50,server_9,51.62
21:23:50,server_10,33.49
21:23:50,server_2,65.62
21:23:50,server_3,51.08
21:23:50,server_4,67.06
21:23:50,server_1,44.12
21:23:50,server_6,19.85
21:23:50,server_7,60.13
21:23:50,server_8,26.0
21:23:50,server_5,65.42
21:23:55,server_20,57.27
21:23:55,server_19,32.9
21:23:55,server_18,89.97
21:23:55,server_12,21.77
21:23:55,server_17,68.09
21:23:55,server_16,25.73
21:23:55,server_15,59.85
21:23:55,server_14,59.27
21:23:55,server_13,36.89
21:23:55,server_11,56.05
21:23:55,server_3,90.21
21:23:55,server_9,46.19
21:23:55,server_1,3.24
21:23:55,server_2,99.16
21:23:55,server_4,45.89
21:23:55,server_10,29.48
21:23:55,server_6,83.26
21:23:55,server_7,85.13
21:23:55,server_8,18.49
21:23:55,server_5,90.83
21:24:00,server_20,55.89
21:24:00,server_19,42.97
21:24:00,server_18,95.09
21:24:00,server_17,51.19
21:24:00,server_16,67.76
21:24:00,server_15,24.87
21:24:00,server_14,98.43
21:24:00,server_12,86.84
21:24:00,server_11,30.09
21:24:00,server_13,58.17
21:24:00,server_9,40.14
21:24:00,server_10,89.52
21:24:00,server_2,58.65
21:24:00,server_3,15.95
21:24:00,server_4,29.75
21:24:00,server_1,41.78
21:24:00,server_6,28.81
21:24:00,server_7,58.47
21:24:00,server_8,57.74
21:24:00,server_5,47.23
21:24:05,server_12,67.92
21:24:05,server_20,97.65
21:24:05,server_19,69.54
21:24:05,server_18,42.04
21:24:05,server_17,29.19
21:24:05,server_16,98.48
21:24:05,server_15,61.73
21:24:05,server_14,59.81
21:24:05,server_13,86.27
21:24:05,server_11,29.65
21:24:05,server_3,49.44
21:24:05,server_9,63.22
21:24:05,server_8,50.62
21:24:05,server_7,23.63
21:24:05,server_6,66.56
21:24:05,server_5,38.04
21:24:05,server_4,41.82
21:24:05,server_2,53.88
21:24:05,server_1,30.27
21:24:05,server_10,17.67
21:24:10,server_13,33.33
21:24:10,server_14,23.54
21:24:10,server_15,65.69
21:24:10,server_16,78.46
21:24:10,server_19,69.63
21:24:10,server_20,66.65
21:24:10,server_18,81.67
21:24:10,server_12,26.81
21:24:10,server_17,74.91
21:24:10,server_11,28.98
21:24:10,server_3,34.33
21:24:10,server_9,29.84
21:24:10,server_10,50.52
21:24:10,server_2,60.99
21:24:10,server_4,59.67
21:24:10,server_1,21.03
21:24:10,server_6,91.81
21:24:10,server_7,40.72
21:24:10,server_5,44.23
21:24:10,server_8,75.83
21:24:15,server_20,93.14
21:24:15,server_19,80.99
21:24:15,server_18,60.65
21:24:15,server_17,61.35
21:24:15,server_16,26.83
21:24:15,server_15,32.67
21:24:15,server_14,86.31
21:24:15,server_12,82.99
21:24:15,server_10,67.69
21:24:15,server_13,10.85
21:24:15,server_8,69.93
21:24:15,server_9,8.04
21:24:15,server_1,54.89
21:24:15,server_2,49.15
21:24:15,server_3,14.4
21:24:15,server_11,65.64
21:24:15,server_5,58.98
21:24:15,server_6,0.54
21:24:15,server_7,66.24
21:24:15,server_4,68.95
21:24:20,server_20,25.49
21:24:20,server_19,46.59
21:24:20,server_18,31.33
21:24:20,server_17,67.93
21:24:20,server_16,12.06
21:24:20,server_15,35.25
21:24:20,server_14,53.96
21:24:20,server_13,6.61
21:24:20,server_12,53.45
21:24:20,server_11,52.86
21:24:20,server_10,48.2
21:24:20,server_8,43.24
21:24:20,server_7,22.46
21:24:20,server_6,57.58
21:24:20,server_5,37.76
21:24:20,server_4,48.32
21:24:20,server_3,27.57
21:24:20,server_2,49.78
21:24:20,server_1,55.34
21:24:20,server_9,60.19
21:24:25,server_13,31.07
21:24:25,server_14,24.06
21:24:25,server_15,39.12
21:24:25,server_16,81.69
21:24:25,server_20,36.61
21:24:25,server_18,23.46
21:24:25,server_19,78.47
21:24:25,server_12,22.13
21:24:25,server_17,68.6
21:24:25,server_11,20.2
21:24:25,server_10,50.26
21:24:25,server_9,90.31
21:24:25,server_2,17.63
21:24:25,server_3,61.7
21:24:25,server_4,42.6
21:24:25,server_1,44.76
21:24:25,server_6,15.68
21:24:25,server_7,85.25
21:24:25,server_8,53.15
21:24:25,server_5,59.95
21:24:30,server_12,38.77
21:24:30,server_19,95.27
21:24:30,server_18,37.84
21:24:30,server_17,87.46
21:24:30,server_16,92.16
21:24:30,server_15,20.4
21:24:30,server_14,47.43
21:24:30,server_13,67.11
21:24:30,server_11,44.42
21:24:30,server_20,21.12
21:24:30,server_9,27.36
21:24:30,server_1,65.95
21:24:30,server_2,48.35
21:24:30,server_3,64.38
21:24:30,server_4,29.64
21:24:30,server_10,38.47
21:24:30,server_6,51.5
21:24:30,server_7,79.52
21:24:30,server_8,93.85
21:24:30,server_5,41.25
21:24:35,server_12,20.31
21:24:35,server_19,75.18
21:24:35,server_18,69.26
21:24:35,server_17,25.02
21:24:35,server_16,22.74
21:24:35,server_15,20.43
21:24:35,server_14,46.77
21:24:35,server_13,59.27
21:24:35,server_11,67.35
21:24:35,server_20,51.58
21:24:35,server_9,51.23
21:24:35,server_1,33.77
21:24:35,server_2,50.99
21:24:35,server_3,72.14
21:24:35,server_4,63.89
21:24:35,server_10,39.8
21:24:35,server_6,42.93
21:24:35,server_7,56.95
21:24:35,server_8,61.06
21:24:35,server_5,50.87
21:24:40,server_11,42.66
21:24:40,server_19,39.42
21:24:40,server_18,53.35
21:24:40,server_17,88.47
21:24:40,server_16,1.57
21:24:40,server_15,51.69
21:24:40,server_14,53.65
21:24:40,server_13,83.35
21:24:40,server_12,98.05
21:24:40,server_20,47.32
21:24:40,server_10,64.76
21:24:40,server_8,0.84
21:24:40,server_7,94.13
21:24:40,server_6,22.44
21:24:40,server_5,96.23
21:24:40,server_4,97.8
21:24:40,server_3,90.96
21:24:40,server_2,48.8
21:24:40,server_1,51.0
21:24:40,server_9,73.95
21:24:45,server_13,28.63
21:24:45,server_14,67.34
21:24:45,server_15,30.36
21:24:45,server_12,53.62
21:24:45,server_17,13.17
21:24:45,server_18,25.83
21:24:45,server_19,94.44
21:24:45,server_16,21.14
21:24:45,server_11,2.22
21:24:45,server_20,29.8
21:24:45,server_9,32.43
21:24:45,server_8,26.01
21:24:45,server_7,96.73
21:24:45,server_6,94.09
21:24:45,server_5,26.16
21:24:45,server_4,63.39
21:24:45,server_3,24.2
21:24:45,server_2,20.82
21:24:45,server_1,20.21
21:24:45,server_10,24.62
21:24:50,server_13,20.46
21:24:50,server_14,49.36
21:24:50,server_15,56.97
21:24:50,server_16,89.81
21:24:50,server_20,40.8
21:24:50,server_12,63.94
21:24:50,server_18,58.79
21:24:50,server_19,27.73
21:24:50,server_17,42.71
21:24:50,server_11,46.97
21:24:50,server_3,38.42
21:24:50,server_9,48.35
21:24:50,server_1,61.06
21:24:50,server_2,66.48
21:24:50,server_4,46.57
21:24:50,server_10,22.25
21:24:50,server_6,50.91
21:24:50,server_7,68.82
21:24:50,server_8,49.49
21:24:50,server_5,33.16
21:24:55,server_12,24.55
21:24:55,server_19,26.51
21:24:55,server_18,49.07
21:24:55,server_17,93.11
21:24:55,server_16,86.41
21:24:55,server_15,63.09
21:24:55,server_14,62.24
21:24:55,server_13,64.85
21:24:55,server_11,66.42
21:24:55,server_20,42.19
21:24:55,server_9,26.68
21:24:55,server_1,64.18
21:24:55,server_2,7.56
21:24:55,server_3,26.04
21:24:55,server_4,64.72
21:24:55,server_10,89.88
21:24:55,server_6,56.09
21:24:55,server_7,54.66
21:24:55,server_8,64.8
21:24:55,server_5,33.93
21:25:00,server_11,87.82
21:25:00,server_19,31.68
21:25:00,server_18,72.84
21:25:00,server_17,31.94
21:25:00,server_16,9.38
21:25:00,server_15,64.69
21:25:00,server_14,68.5
21:25:00,server_13,96.98
21:25:00,server_12,83.85
21:25:00,server_20,59.62
21:25:00,server_10,25.93
21:25:00,server_8,88.4
21:25:00,server_7,62.48
21:25:00,server_6,56.04
21:25:00,server_5,63.83
21:25:00,server_4,41.13
21:25:00,server_3,57.93
21:25:00,server_2,89.14
21:25:00,server_1,88.1
21:25:00,server_9,36.87
21:25:05,server_14,18.9
21:25:05,server_15,1.67
21:25:05,server_16,23.63
21:25:05,server_13,61.33
21:25:05,server_18,51.62
21:25:05,server_19,7.42
21:25:05,server_20,52.02
21:25:05,server_17,92.93
21:25:05,server_12,58.23
21:25:05,server_11,32.82
21:25:05,server_1,69.7
21:25:05,server_9,99.76
21:25:05,server_8,98.79
21:25:05,server_7,67.45
21:25:05,server_6,93.21
21:25:05,server_5,50.1
21:25:05,server_4,21.89
21:25:05,server_3,62.67
21:25:05,server_2,28.42
21:25:05,server_10,36.15
21:25:10,server_13,94.61
21:25:10,server_14,68.75
21:25:10,server_15,58.11
21:25:10,server_20,67.24
21:25:10,server_18,51.13
21:25:10,server_19,30.81
21:25:10,server_12,44.73
21:25:10,server_16,85.38
21:25:10,server_11,61.39
21:25:10,server_17,97.65
21:25:10,server_9,40.16
21:25:10,server_10,44.69
21:25:10,server_2,99.69
21:25:10,server_3,98.53
21:25:10,server_4,50.49
21:25:10,server_1,39.63
21:25:10,server_6,90.23
21:25:10,server_7,58.56
21:25:10,server_8,82.2
21:25:10,server_5,67.18
21:25:15,server_20,7.07
21:25:15,server_12,64.31
21:25:15,server_19,25.93
21:25:15,server_18,21.47
21:25:15,server_17,44.57
21:25:15,server_16,88.27
21:25:15,server_15,35.97
21:25:15,server_14,1.97
21:25:15,server_13,98.89
21:25:15,server_11,60.99
21:25:15,server_7,92.4
21:25:15,server_9,54.08
21:25:15,server_8,57.54
21:25:15,server_6,50.55
21:25:15,server_5,88.31
21:25:15,server_4,35.03
21:25:15,server_3,65.23
21:25:15,server_2,67.28
21:25:15,server_1,49.29
21:25:15,server_10,76.36
21:25:20,server_15,98.81
21:25:20,server_13,58.75
21:25:20,server_14,66.13
21:25:20,server_16,57.56
21:25:20,server_12,32.33
21:25:20,server_18,16.96
21:25:20,server_19,13.58
21:25:20,server_20,54.46
21:25:20,server_17,59.87
21:25:20,server_11,36.9
21:25:20,server_1,59.2
21:25:20,server_9,35.88
21:25:20,server_2,25.31
21:25:20,server_3,95.75
21:25:20,server_4,46.87
21:25:20,server_10,90.96
21:25:20,server_6,34.52
21:25:20,server_7,24.17
21:25:20,server_8,54.82
21:25:20,server_5,28.97
21:25:25,server_13,25.85
21:25:25,server_20,50.11
21:25:25,server_19,90.8
21:25:25,server_18,33.43
21:25:25,server_17,75.41
21:25:25,server_16,74.16
21:25:25,server_15,89.48
21:25:25,server_14,20.56
21:25:25,server_12,28.16
21:25:25,server_11,30.52
21:25:25,server_1,45.74
21:25:25,server_9,52.87
21:25:25,server_8,68.84
21:25:25,server_7,33.35
21:25:25,server_6,30.31
21:25:25,server_5,89.44
21:25:25,server_4,39.5
21:25:25,server_3,86.51
21:25:25,server_2,95.46
21:25:25,server_10,24.72
21:25:30,server_13,55.36
21:25:30,server_14,40.14
21:25:30,server_15,23.54
21:25:30,server_16,63.85
21:25:30,server_12,66.72
21:25:30,server_18,92.75
21:25:30,server_19,56.8
21:25:30,server_20,37.26
21:25:30,server_17,29.0
21:25:30,server_11,22.13
21:25:30,server_1,62.72
21:25:30,server_9,66.48
21:25:30,server_8,36.03
21:25:30,server_7,92.4
21:25:30,server_6,40.19
21:25:30,server_5,44.92
21:25:30,server_4,41.74
21:25:30,server_3,40.14
21:25:30,server_2,86.81
21:25:30,server_10,71.16
21:25:35,server_13,57.9
21:25:35,server_14,27.77
21:25:35,server_15,22.87
21:25:35,server_16,50.42
21:25:35,server_20,46.32
21:25:35,server_18,99.11
21:25:35,server_19,30.84
21:25:35,server_12,85.87
21:25:35,server_17,47.33
21:25:35,server_11,95.39
21:25:35,server_1,28.26
21:25:35,server_9,35.81
21:25:35,server_2,91.98
21:25:35,server_3,44.09
21:25:35,server_4,0.43
21:25:35,server_10,33.15
21:25:35,server_6,33.79
21:25:35,server_7,43.41
21:25:35,server_8,49.82
21:25:35,server_5,62.74
21:25:40,server_12,62.16
21:25:40,server_19,44.55
21:25:40,server_18,45.81
21:25:40,server_17,54.34
21:25:40,server_16,56.27
21:25:40,server_15,56.91
21:25:40,server_14,87.2
21:25:40,server_13,95.07
21:25:40,server_20,31.97
21:25:40,server_11,22.64
21:25:40,server_9,22.32
21:25:40,server_8,56.9
21:25:40,server_7,20.35
21:25:40,server_6,48.57
21:25:40,server_5,52.38
21:25:40,server_4,68.33
21:25:40,server_3,16.55
21:25:40,server_2,45.73
21:25:40,server_1,89.44
21:25:40,server_10,23.04
21:25:45,server_13,31.26
21:25:45,server_20,84.12
21:25:45,server_14,64.84
21:25:45,server_15,89.64
21:25:45,server_12,64.58
21:25:45,server_17,69.91
21:25:45,server_18,38.91
21:25:45,server_19,21.3
21:25:45,server_16,63.27
21:25:45,server_11,82.85
21:25:45,server_7,43.15
21:25:45,server_9,15.13
21:25:45,server_8,54.26
21:25:45,server_6,40.33
21:25:45,server_5,24.4
21:25:45,server_4,67.51
21:25:45,server_3,30.27
21:25:45,server_2,44.92
21:25:45,server_1,46.3
21:25:45,server_10,48.86
21:25:50,server_13,39.36
21:25:50,server_14,2.58
21:25:50,server_15,83.55
21:25:50,server_16,68.65
21:25:50,server_20,59.66
21:25:50,server_18,45.98
21:25:50,server_19,44.75
21:25:50,server_12,66.17
21:25:50,server_17,77.47
21:25:50,server_11,37.34
21:25:50,server_10,32.36
21:25:50,server_9,49.81
21:25:50,server_2,64.27
21:25:50,server_3,63.95
21:25:50,server_4,35.31
21:25:50,server_1,50.54
21:25:50,server_6,26.01
21:25:50,server_7,66.71
21:25:50,server_8,55.39
21:25:50,server_5,97.95
21:25:55,server_12,68.68
21:25:55,server_19,55.72
21:25:55,server_18,35.66
21:25:55,server_17,89.99
21:25:55,server_16,8.34
21:25:55,server_15,63.98
21:25:55,server_14,43.34
21:25:55,server_13,37.9
21:25:55,server_11,49.02
21:25:55,server_20,97.3
21:25:55,server_9,44.02
21:25:55,server_1,61.85
21:25:55,server_2,24.69
21:25:55,server_3,90.42
21:25:55,server_4,33.3
21:25:55,server_10,59.96
21:25:55,server_6,58.87
21:25:55,server_7,90.04
21:25:55,server_8,32.57
21:25:55,server_5,99.09
21:26:00,server_12,69.54
21:26:00,server_19,60.97
21:26:00,server_18,2.52
21:26:00,server_17,67.73
21:26:00,server_16,87.54
21:26:00,server_15,27.61
21:26:00,server_14,37.56
21:26:00,server_13,91.21
21:26:00,server_11,62.61
21:26:00,server_20,64.47
21:26:00,server_9,63.35
21:26:00,server_1,94.56
21:26:00,server_2,60.64
21:26:00,server_3,52.8
21:26:00,server_4,16.04
21:26:00,server_10,61.4
21:26:00,server_6,91.55
21:26:00,server_7,15.1
21:26:00,server_8,51.14
21:26:00,server_5,50.46
21:26:05,server_11,64.12
21:26:05,server_19,69.28
21:26:05,server_18,45.33
21:26:05,server_17,33.62
21:26:05,server_16,29.04
21:26:05,server_15,62.81
21:26:05,server_14,8.51
21:26:05,server_13,16.01
21:26:05,server_12,89.61
21:26:05,server_20,39.24
21:26:05,server_10,60.68
21:26:05,server_8,24.82
21:26:05,server_7,41.72
21:26:05,server_6,49.45
21:26:05,server_5,35.08
21:26:05,server_4,82.0
21:26:05,server_3,98.87
21:26:05,server_2,50.9
21:26:05,server_1,27.61
21:26:05,server_9,86.6
21:26:10,server_13,47.93
21:26:10,server_14,15.3
21:26:10,server_15,28.07
21:26:10,server_12,94.4
21:26:10,server_20,28.08
21:26:10,server_18,3.1
21:26:10,server_19,20.62
21:26:10,server_16,29.11
21:26:10,server_11,3.89
21:26:10,server_17,53.54
21:26:10,server_9,61.16
21:26:10,server_1,45.58
21:26:10,server_2,35.1
21:26:10,server_3,92.71
21:26:10,server_4,56.8
21:26:10,server_10,41.85
21:26:10,server_6,34.51
21:26:10,server_7,67.12
21:26:10,server_8,95.46
21:26:10,server_5,21.15
21:26:15,server_12,63.05
21:26:15,server_19,78.28
21:26:15,server_18,93.95
21:26:15,server_17,44.97
21:26:15,server_16,26.14
21:26:15,server_15,46.37
21:26:15,server_14,49.68
21:26:15,server_13,23.46
21:26:15,server_11,53.79
21:26:15,server_20,61.0
21:26:15,server_9,21.22
21:26:15,server_1,21.49
21:26:15,server_2,57.86
21:26:15,server_3,51.17
21:26:15,server_4,50.32
21:26:15,server_10,52.18
21:26:15,server_6,89.49
21:26:15,server_7,51.12
21:26:15,server_8,18.07
21:26:15,server_5,89.86
21:26:20,server_11,44.43
21:26:20,server_19,45.81
21:26:20,server_18,1.29
21:26:20,server_17,42.0
21:26:20,server_16,88.92
21:26:20,server_15,78.74
21:26:20,server_14,27.13
21:26:20,server_13,21.08
21:26:20,server_12,43.57
21:26:20,server_20,21.18
21:26:20,server_10,28.87
21:26:20,server_8,78.08
21:26:20,server_7,97.23
21:26:20,server_6,28.17
21:26:20,server_5,85.21
21:26:20,server_4,52.98
21:26:20,server_3,28.64
21:26:20,server_2,47.52
21:26:20,server_1,31.45
21:26:20,server_9,55.71
21:26:25,server_13,26.19
21:26:25,server_20,47.63
21:26:25,server_14,99.25
21:26:25,server_15,29.73
21:26:25,server_19,48.6
21:26:25,server_17,19.87
21:26:25,server_18,98.27
21:26:25,server_12,47.48
21:26:25,server_16,55.13
21:26:25,server_11,46.13
21:26:25,server_7,94.55
21:26:25,server_9,85.19
21:26:25,server_8,61.23
21:26:25,server_6,26.07
21:26:25,server_5,24.58
21:26:25,server_4,65.0
21:26:25,server_3,65.93
21:26:25,server_2,72.48
21:26:25,server_1,95.17
21:26:25,server_10,67.11
21:26:30,server_13,36.29
21:26:30,server_14,95.78
21:26:30,server_15,99.19
21:26:30,server_20,29.1
21:26:30,server_18,22.45
21:26:30,server_19,95.51
21:26:30,server_12,59.91
21:26:30,server_16,97.04
21:26:30,server_11,27.76
21:26:30,server_17,28.65
21:26:30,server_9,48.93
21:26:30,server_8,93.37
21:26:30,server_7,52.44
21:26:30,server_6,54.15
21:26:30,server_5,78.3
21:26:30,server_4,99.04
21:26:30,server_3,52.82
21:26:30,server_2,96.13
21:26:30,server_1,63.31
21:26:30,server_10,82.4
21:26:35,server_13,65.01
21:26:35,server_14,45.24
21:26:35,server_15,65.73
21:26:35,server_20,60.94
21:26:35,server_17,26.12
21:26:35,server_18,50.78
21:26:35,server_19,45.08
21:26:35,server_12,4.11
21:26:35,server_16,80.88
21:26:35,server_11,96.83
21:26:35,server_7,46.07
21:26:35,server_9,93.65
21:26:35,server_8,23.2
21:26:35,server_6,98.53
21:26:35,server_5,85.61
21:26:35,server_4,31.76
21:26:35,server_3,32.01
21:26:35,server_2,69.47
21:26:35,server_1,98.96
21:26:35,server_10,55.81
21:26:40,server_15,86.06
21:26:40,server_14,94.6
21:26:40,server_16,31.36
21:26:40,server_13,97.66
21:26:40,server_18,39.81
21:26:40,server_19,99.73
21:26:40,server_20,65.52
21:26:40,server_12,63.26
21:26:40,server_17,40.22
21:26:40,server_11,35.25
21:26:40,server_10,61.74
21:26:40,server_9,94.08
21:26:40,server_2,82.99
21:26:40,server_3,81.93
21:26:40,server_4,5.3
21:26:40,server_1,27.84
21:26:40,server_6,52.07
21:26:40,server_7,62.72
21:26:40,server_8,47.56
21:26:40,server_5,38.48
21:26:45,server_12,84.14
21:26:45,server_19,63.8
21:26:45,server_18,23.99
21:26:45,server_17,68.65
21:26:45,server_16,44.2
21:26:45,server_15,67.8
21:26:45,server_14,45.24
21:26:45,server_13,63.04
21:26:45,server_11,11.99
21:26:45,server_20,35.2
21:26:45,server_9,64.85
21:26:45,server_1,87.26
21:26:45,server_2,68.11
21:26:45,server_3,38.19
21:26:45,server_4,93.0
21:26:45,server_10,19.59
21:26:45,server_6,63.33
21:26:45,server_7,29.6
21:26:45,server_8,1.44
21:26:45,server_5,34.32
21:26:50,server_11,6.09
21:26:50,server_19,96.04
21:26:50,server_18,97.89
21:26:50,server_17,48.87
21:26:50,server_16,99.01
21:26:50,server_15,21.2
21:26:50,server_14,30.91
21:26:50,server_13,86.88
21:26:50,server_12,27.02
21:26:50,server_20,25.74
21:26:50,server_10,30.24
21:26:50,server_8,63.52
21:26:50,server_7,46.02
21:26:50,server_6,41.25
21:26:50,server_5,92.13
21:26:50,server_4,1.35
21:26:50,server_3,43.23
21:26:50,server_2,66.19
21:26:50,server_1,53.04
21:26:50,server_9,86.73
21:26:55,server_14,13.43
21:26:55,server_15,53.79
21:26:55,server_16,94.35
21:26:55,server_13,92.17
21:26:55,server_18,85.06
21:26:55,server_19,54.5
21:26:55,server_20,24.04
21:26:55,server_17,49.76
21:26:55,server_12,88.76
21:26:55,server_11,29.86
21:26:55,server_1,43.84
21:26:55,server_9,69.8
21:26:55,server_8,40.6
21:26:55,server_7,27.4
21:26:55,server_6,44.4
21:26:55,server_5,25.65
21:26:55,server_4,12.88
21:26:55,server_3,65.02
21:26:55,server_2,29.06
21:26:55,server_10,22.74
21:27:00,server_13,63.43
21:27:00,server_14,96.56
21:27:00,server_15,61.13
21:27:00,server_20,61.17
21:27:00,server_18,26.59
21:27:00,server_19,92.47
21:27:00,server_12,30.83
21:27:00,server_16,76.57
21:27:00,server_11,24.26
21:27:00,server_17,84.95
21:27:00,server_9,35.43
21:27:00,server_10,94.05
21:27:00,server_2,49.26
21:27:00,server_3,93.1
21:27:00,server_4,94.23
21:27:00,server_1,87.05
21:27:00,server_6,34.73
21:27:00,server_7,46.62
21:27:00,server_8,29.22
