ts,server_id,disk_io
21:25:55,server_7,85.12
21:25:55,server_8,22.03
21:25:55,server_5,0.0
21:26:00,server_12,0.0
21:26:00,server_19,1759.82
21:26:00,server_18,76.9
21:26:00,server_17,67.04
21:26:00,server_16,9.71
21:26:00,server_15,0.0
21:26:00,server_14,30.24
21:26:00,server_13,0.0
21:26:00,server_11,164.56
21:26:00,server_20,14.21
21:26:00,server_9,89.74
21:26:00,server_1,127.74
21:26:00,server_2,169.98
21:26:00,server_3,0.0
21:26:00,server_4,70.03
21:26:00,server_10,100.89
21:26:00,server_6,144.28
21:26:00,server_7,66.54
21:26:00,server_8,165.8
21:26:00,server_5,95.2
21:26:05,server_11,107.33
21:26:05,server_19,115.59
21:26:05,server_18,3256.43
21:26:05,server_17,3011.14
21:26:05,server_16,4.18
21:26:05,server_15,38.58
21:26:05,server_14,112.57
21:26:05,server_13,56.94
21:26:05,server_12,87.86
21:26:05,server_20,3539.51
21:26:05,server_10,114.01
21:26:05,server_8,0.0
21:26:05,server_7,30.47
21:26:05,server_6,27.15
21:26:05,server_5,56.86
21:26:05,server_4,35.12
21:26:05,server_3,63.34
21:26:05,server_2,47.7
21:26:05,server_1,87.71
21:26:05,server_9,60.54
21:26:10,server_13,847.82
21:26:10,server_14,33.16
21:26:10,server_15,0.0
21:26:10,server_12,59.88
21:26:10,server_20,45.78
21:26:10,server_18,12.88
21:26:10,server_19,6334.67
21:26:10,server_16,61.96
21:26:10,server_11,180.82
21:26:10,server_17,21.17
21:26:10,server_9,41.06
21:26:10,server_1,35.71
21:26:10,server_2,5874.93
21:26:10,server_3,100.47
21:26:10,server_4,53.88
21:26:10,server_10,33.0
21:26:10,server_6,91.83
21:26:10,server_7,0.0
21:26:10,server_8,108.02
21:26:10,server_5,24.91
21:26:15,server_12,92.3
21:26:15,server_19,185.98
21:26:15,server_18,57.48
21:26:15,server_17,76.05
21:26:15,server_16,101.64
21:26:15,server_15,1985.71
21:26:15,server_14,645.57
21:26:15,server_13,0.0
21:26:15,server_11,1071.21
21:26:15,server_20,24.42
21:26:15,server_9,40.78
21:26:15,server_1,61.4
21:26:15,server_2,0.0
21:26:15,server_3,0.0
21:26:15,server_4,16.37
21:26:15,server_10,57.46
21:26:15,server_6,90.96
21:26:15,server_7,55.3
21:26:15,server_8,0.0
21:26:15,server_5,107.3
21:26:20,server_11,191.98
21:26:20,server_19,1405.72
21:26:20,server_18,48.1
21:26:20,server_17,56.46
21:26:20,server_16,62.21
21:26:20,server_15,36.39
21:26:20,server_14,19.78
21:26:20,server_13,0.0
21:26:20,server_12,1219.24
21:26:20,server_20,8977.21
21:26:20,server_10,20.79
21:26:20,server_8,165.56
21:26:20,server_7,53.19
21:26:20,server_6,105.65
21:26:20,server_5,58.03
21:26:20,server_4,12.89
21:26:20,server_3,0.0
21:26:20,server_2,1421.62
21:26:20,server_1,4144.61
21:26:20,server_9,162.53
21:26:25,server_13,0.0
21:26:25,server_20,4699.41
21:26:25,server_14,22.69
21:26:25,server_15,24.87
21:26:25,server_19,826.24
21:26:25,server_17,0.0
21:26:25,server_18,41.21
21:26:25,server_12,1219.64
21:26:25,server_16,107.57
21:26:25,server_11,1389.05
21:26:25,server_7,101.84
21:26:25,server_9,160.97
21:26:25,server_8,68.47
21:26:25,server_6,9059.07
21:26:25,server_5,85.92
21:26:25,server_4,999.03
21:26:25,server_3,129.92
21:26:25,server_2,10.74
21:26:25,server_1,160.57
21:26:25,server_10,1237.57
21:26:30,server_13,41.79
21:26:30,server_14,150.06
21:26:30,server_15,54.37
21:26:30,server_20,47.9
21:26:30,server_18,7455.77
21:26:30,server_19,94.62
21:26:30,server_12,31.29
21:26:30,server_16,74.11
21:26:30,server_11,15.12
21:26:30,server_17,0.82
21:26:30,server_9,513.92
21:26:30,server_8,84.16
21:26:30,server_7,511.21
21:26:30,server_6,41.68
21:26:30,server_5,104.58
21:26:30,server_4,30.82
21:26:30,server_3,89.2
21:26:30,server_2,0.0
21:26:30,server_1,85.34
21:26:30,server_10,31.87
21:26:35,server_13,101.13
21:26:35,server_14,0.0
21:26:35,server_15,96.76
21:26:35,server_20,52.29
21:26:35,server_17,38.27
21:26:35,server_18,31.05
21:26:35,server_19,141.84
21:26:35,server_12,0.0
21:26:35,server_16,133.76
21:26:35,server_11,81.96
21:26:35,server_7,77.61
21:26:35,server_9,108.88
21:26:35,server_8,7362.19
21:26:35,server_6,89.6
21:26:35,server_5,0.0
21:26:35,server_4,3.34
21:26:35,server_3,0.0
21:26:35,server_2,52.36
21:26:35,server_1,36.93
21:26:35,server_10,102.73
21:26:40,server_15,146.3
21:26:40,server_14,84.02
21:26:40,server_16,45.04
21:26:40,server_13,0.0
21:26:40,server_18,47.03
21:26:40,server_19,58.49
21:26:40,server_20,68.87
21:26:40,server_12,59.0
21:26:40,server_17,4.25
21:26:40,server_11,73.55
21:26:40,server_10,161.59
21:26:40,server_9,117.27
21:26:40,server_2,37.49
21:26:40,server_3,28.79
21:26:40,server_4,45.22
21:26:40,server_1,43.74
21:26:40,server_6,56.28
21:26:40,server_7,151.63
21:26:40,server_8,62.37
21:26:40,server_5,89.51
21:26:45,server_12,54.99
21:26:45,server_19,1142.28
21:26:45,server_18,3566.19
21:26:45,server_17,877.57
21:26:45,server_16,37.03
21:26:45,server_15,756.16
21:26:45,server_14,7217.79
21:26:45,server_13,155.53
21:26:45,server_11,13.88
21:26:45,server_20,26.85
21:26:45,server_9,41.16
21:26:45,server_1,153.82
21:26:45,server_2,0.0
21:26:45,server_3,8698.52
21:26:45,server_4,97.12
21:26:45,server_10,72.2
21:26:45,server_6,867.69
21:26:45,server_7,29.51
21:26:45,server_8,62.47
21:26:45,server_5,42.96
21:26:50,server_11,41.77
21:26:50,server_19,124.26
21:26:50,server_18,88.59
21:26:50,server_17,4.08
21:26:50,server_16,237.97
21:26:50,server_15,19.22
21:26:50,server_14,6613.58
21:26:50,server_13,15.49
21:26:50,server_12,5390.56
21:26:50,server_20,55.14
21:26:50,server_10,28.67
21:26:50,server_8,111.26
21:26:50,server_7,8435.23
21:26:50,server_6,1413.81
21:26:50,server_5,42.29
21:26:50,server_4,20.65
21:26:50,server_3,1421.56
21:26:50,server_2,38.63
21:26:50,server_1,10.25
21:26:50,server_9,108.5
21:26:55,server_14,76.81
21:26:55,server_15,68.19
21:26:55,server_16,39.86
21:26:55,server_13,112.07
21:26:55,server_18,43.5
21:26:55,server_19,144.87
21:26:55,server_20,22.26
21:26:55,server_17,0.0
21:26:55,server_12,67.25
21:26:55,server_11,7413.56
21:26:55,server_1,893.18
21:26:55,server_9,89.19
21:26:55,server_8,9707.18
21:26:55,server_7,9378.59
21:26:55,server_6,1501.94
21:26:55,server_5,8698.31
21:26:55,server_4,0.0
21:26:55,server_3,58.59
21:26:55,server_2,10.98
21:26:55,server_10,0.0
21:27:00,server_13,0.0
21:27:00,server_14,64.08
21:27:00,server_15,1252.97
21:27:00,server_20,981.43
21:27:00,server_18,21.88
21:27:00,server_19,3.89
21:27:00,server_12,35.65
21:27:00,server_16,16.65
21:27:00,server_11,89.22
21:27:00,server_17,72.79
21:27:00,server_9,7.09
21:27:00,server_10,86.95
21:27:00,server_2,1814.2
21:27:00,server_3,125.61
21:27:00,server_4,138.96
21:27:00,server_1,92.4
21:27:00,server_6,5557.8
21:27:00,server_7,12.06
21:27:00,server_8,79.72
21:27:00,server_5,0.0
21:27:05,server_20,30.54
21:27:05,server_12,73.74
21:27:05,server_19,20.42
21:27:05,server_18,93.8
21:27:05,server_17,96.26
21:27:05,server_16,32.98
21:27:05,server_15,1199.3
21:27:05,server_14,0.0
21:27:05,server_13,0.0
21:27:05,server_11,4131.22
21:27:05,server_7,8.32
21:27:05,server_9,91.84
21:27:05,server_8,54.39
21:27:05,server_6,1486.15
21:27:05,server_5,92.67
21:27:05,server_4,110.93
21:27:05,server_3,29.42
21:27:05,server_2,0.0
21:27:05,server_1,61.87
21:27:05,server_10,34.65
21:27:10,server_15,90.97
21:27:10,server_13,0.0
21:27:10,server_14,110.71
21:27:10,server_16,1537.58
21:27:10,server_12,0.16
21:27:10,server_18,105.18
21:27:10,server_19,0.0
21:27:10,server_20,0.0
21:27:10,server_17,113.22
21:27:10,server_11,0.0
21:27:10,server_1,72.42
21:27:10,server_9,133.5
21:27:10,server_2,0.0
21:27:10,server_3,5673.0
21:27:10,server_4,69.31
21:27:10,server_10,7701.76
21:27:10,server_6,1504.85
21:27:10,server_7,26.44
21:27:10,server_8,0.0
21:27:10,server_5,63.83
21:27:15,server_13,116.56
21:27:15,server_20,8993.84
21:27:15,server_19,63.77
21:27:15,server_18,21.27
21:27:15,server_17,99.22
21:27:15,server_16,5.3
21:27:15,server_15,98.6
21:27:15,server_14,20.0
21:27:15,server_12,83.21
21:27:15,server_11,104.15
21:27:15,server_1,9732.77
21:27:15,server_9,32.52
21:27:15,server_8,1500.56
21:27:15,server_7,1662.94
21:27:15,server_6,29.36
21:27:15,server_5,49.75
21:27:15,server_4,965.44
21:27:15,server_3,23.14
21:27:15,server_2,87.5
21:27:15,server_10,8194.74
21:27:20,server_13,64.86
21:27:20,server_14,61.2
21:27:20,server_15,5724.7
21:27:20,server_16,20.6
21:27:20,server_12,4795.23
21:27:20,server_18,78.21
21:27:20,server_19,0.0
21:27:20,server_20,6514.09
21:27:20,server_17,29.48
21:27:20,server_11,0.0
21:27:20,server_1,15.38
21:27:20,server_9,56.05
21:27:20,server_8,4871.56
21:27:20,server_7,6062.29
21:27:20,server_6,64.6
21:27:20,server_5,5890.88
21:27:20,server_4,48.39
21:27:20,server_3,59.82
21:27:20,server_2,679.63
21:27:20,server_10,8861.58
21:27:25,server_13,8266.09
21:27:25,server_14,1853.23
21:27:25,server_15,112.23
21:27:25,server_16,24.9
21:27:25,server_20,142.66
21:27:25,server_18,102.39
21:27:25,server_19,77.12
21:27:25,server_12,190.23
21:27:25,server_17,1390.9
21:27:25,server_11,128.03
21:27:25,server_1,188.68
21:27:25,server_9,79.3
21:27:25,server_2,50.52
21:27:25,server_3,0.0
21:27:25,server_4,60.83
21:27:25,server_10,178.06
21:27:25,server_6,0.0
21:27:25,server_7,1659.78
21:27:25,server_8,76.79
21:27:25,server_5,100.23
21:27:30,server_12,114.94
21:27:30,server_19,6680.63
21:27:30,server_18,149.51
21:27:30,server_17,100.08
21:27:30,server_16,7225.61
21:27:30,server_15,14.88
21:27:30,server_14,61.6
21:27:30,server_13,0.0
21:27:30,server_20,75.56
21:27:30,server_11,27.05
21:27:30,server_9,94.9
21:27:30,server_8,68.06
21:27:30,server_7,73.8
21:27:30,server_6,48.76
21:27:30,server_5,1813.21
21:27:30,server_4,64.5
21:27:30,server_3,84.47
21:27:30,server_2,74.15
21:27:30,server_1,143.34
21:27:30,server_10,1677.78
21:27:35,server_13,30.33
21:27:35,server_14,62.85
21:27:35,server_15,53.35
21:27:35,server_16,60.6
21:27:35,server_12,2.73
21:27:35,server_18,54.22
21:27:35,server_19,66.44
21:27:35,server_20,23.95
21:27:35,server_17,62.33
21:27:35,server_11,4600.72
21:27:35,server_10,56.51
21:27:35,server_9,73.98
21:27:35,server_8,44.27
21:27:35,server_7,0.71
21:27:35,server_6,16.85
21:27:35,server_5,32.75
21:27:35,server_4,0.0
21:27:35,server_3,5313.19
21:27:35,server_2,155.45
21:27:35,server_1,0.0
21:27:40,server_13,27.79
21:27:40,server_14,48.64
21:27:40,server_15,46.87
21:27:40,server_16,0.0
21:27:40,server_20,90.21
21:27:40,server_18,1229.47
21:27:40,server_19,0.0
21:27:40,server_12,0.0
21:27:40,server_17,1150.82
21:27:40,server_11,6721.63
21:27:40,server_10,32.23
21:27:40,server_9,154.66
21:27:40,server_2,26.32
21:27:40,server_3,1335.85
21:27:40,server_4,6880.74
21:27:40,server_1,161.27
21:27:40,server_6,92.42
21:27:40,server_7,159.99
21:27:40,server_8,1388.93
21:27:40,server_5,124.81
21:27:45,server_12,61.9
21:27:45,server_19,120.44
21:27:45,server_18,0.0
21:27:45,server_17,23.2
21:27:45,server_16,19.18
21:27:45,server_15,130.43
21:27:45,server_14,16.23
21:27:45,server_13,86.75
21:27:45,server_11,32.79
21:27:45,server_20,165.03
21:27:45,server_9,15.36
21:27:45,server_1,80.28
21:27:45,server_2,51.72
21:27:45,server_3,14.98
21:27:45,server_4,0.0
21:27:45,server_10,1004.28
21:27:45,server_6,107.01
21:27:45,server_7,96.52
21:27:45,server_8,0.0
21:27:45,server_5,35.7
21:27:50,server_12,114.78
21:27:50,server_19,4293.31
21:27:50,server_18,50.1
21:27:50,server_17,114.81
21:27:50,server_16,68.24
21:27:50,server_15,96.89
21:27:50,server_14,61.8
21:27:50,server_13,0.0
21:27:50,server_11,82.19
21:27:50,server_20,130.36
21:27:50,server_9,30.24
21:27:50,server_1,105.9
21:27:50,server_2,1573.5
21:27:50,server_3,1.28
21:27:50,server_4,1.4
21:27:50,server_10,52.07
21:27:50,server_6,0.0
21:27:50,server_7,20.28
21:27:50,server_8,0.0
21:27:50,server_5,813.45
21:27:55,server_11,15.73
21:27:55,server_19,12.65
21:27:55,server_18,621.04
21:27:55,server_17,5032.02
21:27:55,server_16,76.08
21:27:55,server_15,0.0
21:27:55,server_14,0.0
21:27:55,server_13,6012.04
21:27:55,server_12,6.36
21:27:55,server_20,1511.91
21:27:55,server_10,58.52
21:27:55,server_8,1852.65
21:27:55,server_7,0.0
21:27:55,server_6,977.12
21:27:55,server_5,0.0
21:27:55,server_4,36.63
21:27:55,server_3,65.01
21:27:55,server_2,87.86
21:27:55,server_1,22.23
21:27:55,server_9,44.08
21:28:00,server_13,0.0
21:28:00,server_14,96.15
21:28:00,server_15,0.04
21:28:00,server_12,92.55
21:28:00,server_17,77.49
21:28:00,server_18,153.1
21:28:00,server_19,68.85
21:28:00,server_16,101.8
21:28:00,server_11,93.89
21:28:00,server_20,1741.9
21:28:00,server_9,114.02
21:28:00,server_1,18.49
21:28:00,server_2,16.42
21:28:00,server_3,188.63
21:28:00,server_4,78.06
21:28:00,server_10,62.11
21:28:00,server_6,109.65
21:28:00,server_7,184.59
21:28:00,server_8,3339.13
21:28:00,server_5,30.46
21:28:05,server_19,1388.68
21:28:05,server_18,7283.05
21:28:05,server_17,0.0
21:28:05,server_16,737.32
21:28:05,server_15,1743.89
21:28:05,server_14,1860.2
21:28:05,server_13,0.2
21:28:05,server_12,44.35
21:28:05,server_11,0.0
21:28:05,server_20,82.03
21:28:05,server_9,27.55
21:28:05,server_1,84.41
21:28:05,server_2,77.7
21:28:05,server_3,38.82
21:28:05,server_4,712.26
21:28:05,server_10,81.82
21:28:05,server_6,1273.72
21:28:05,server_7,0.0
21:28:05,server_8,132.87
21:28:05,server_5,41.33
21:28:10,server_11,0.0
21:28:10,server_19,1014.34
21:28:10,server_18,41.11
21:28:10,server_17,657.6
21:28:10,server_16,8717.14
21:28:10,server_15,47.03
21:28:10,server_14,93.69
21:28:10,server_13,34.92
21:28:10,server_12,0.0
21:28:10,server_20,111.88
21:28:10,server_10,122.82
21:28:10,server_8,59.2
21:28:10,server_9,75.71
21:28:10,server_1,22.37
21:28:10,server_2,4690.36
21:28:10,server_3,8712.92
21:28:10,server_5,97.23
21:28:10,server_6,7.29
21:28:10,server_7,15.98
21:28:10,server_4,6341.78
21:28:15,server_20,120.04
21:28:15,server_11,111.83
21:28:15,server_18,3198.1
21:28:15,server_17,8671.56
21:28:15,server_16,9041.49
21:28:15,server_15,0.0
21:28:15,server_14,28.17
21:28:15,server_13,143.07
21:28:15,server_12,7887.3
21:28:15,server_19,25.52
21:28:15,server_10,79.87
21:28:15,server_8,69.52
21:28:15,server_1,48.75
21:28:15,server_2,176.39
21:28:15,server_3,107.8
21:28:15,server_9,173.07
21:28:15,server_5,62.57
21:28:15,server_6,48.34
21:28:15,server_7,8899.65
21:28:15,server_4,1933.49
21:28:20,server_12,16.77
21:28:20,server_19,153.27
21:28:20,server_18,158.7
21:28:20,server_17,5131.75
21:28:20,server_16,9.16
21:28:20,server_15,9.44
21:28:20,server_14,125.07
21:28:20,server_13,91.04
21:28:20,server_11,66.77
21:28:20,server_20,34.07
21:28:20,server_9,24.91
21:28:20,server_1,42.91
21:28:20,server_2,11.41
21:28:20,server_3,1083.81
21:28:20,server_4,3336.75
21:28:20,server_10,0.0
21:28:20,server_6,8621.1
21:28:20,server_7,92.05
21:28:20,server_8,0.0
21:28:20,server_5,136.98
21:28:25,server_11,9.01
21:28:25,server_19,970.07
21:28:25,server_18,124.59
21:28:25,server_17,137.21
21:28:25,server_16,16.12
21:28:25,server_15,68.03
21:28:25,server_14,59.24
21:28:25,server_13,1838.41
21:28:25,server_12,22.79
21:28:25,server_20,1580.87
21:28:25,server_10,30.46
21:28:25,server_8,156.59
21:28:25,server_7,7289.88
21:28:25,server_6,6663.21
21:28:25,server_5,0.0
21:28:25,server_4,0.0
21:28:25,server_3,94.79
21:28:25,server_2,133.15
21:28:25,server_1,1107.01
21:28:25,server_9,46.66
21:28:30,server_13,33.56
21:28:30,server_14,113.84
21:28:30,server_15,132.65
21:28:30,server_12,18.99
21:28:30,server_18,145.75
21:28:30,server_19,129.69
21:28:30,server_20,1335.68
21:28:30,server_16,90.46
21:28:30,server_11,30.82
21:28:30,server_17,40.46
21:28:30,server_9,0.0
21:28:30,server_2,6022.4
21:28:30,server_3,52.26
21:28:30,server_10,0.0
21:28:30,server_4,958.98
21:28:30,server_1,42.65
21:28:30,server_6,0.0
21:28:30,server_7,22.79
21:28:30,server_8,6966.8
21:28:30,server_5,149.65
21:28:35,server_12,94.98
21:28:35,server_20,4852.37
21:28:35,server_19,23.84
21:28:35,server_18,1104.87
21:28:35,server_17,80.62
21:28:35,server_16,8256.57
21:28:35,server_15,67.61
21:28:35,server_14,43.46
21:28:35,server_13,8783.78
21:28:35,server_11,139.56
21:28:35,server_10,106.73
21:28:35,server_9,38.93
21:28:35,server_2,124.55
21:28:35,server_3,26.61
21:28:35,server_4,6203.62
21:28:35,server_1,67.24
21:28:35,server_6,56.57
21:28:35,server_7,59.34
21:28:35,server_8,165.65
21:28:35,server_5,0.0
21:28:40,server_12,0.0
21:28:40,server_19,109.59
21:28:40,server_18,33.08
21:28:40,server_17,7097.27
21:28:40,server_16,0.25
21:28:40,server_15,21.99
21:28:40,server_14,143.53
21:28:40,server_13,678.66
21:28:40,server_11,89.65
21:28:40,server_20,16.18
21:28:40,server_9,97.37
21:28:40,server_1,0.0
21:28:40,server_2,71.26
21:28:40,server_3,122.6
21:28:40,server_4,165.16
21:28:40,server_10,66.13
21:28:40,server_6,82.99
21:28:40,server_7,49.35
21:28:40,server_8,38.66
21:28:40,server_5,931.39
21:28:45,server_12,58.44
21:28:45,server_19,135.91
21:28:45,server_18,33.88
21:28:45,server_17,111.77
21:28:45,server_16,0.0
21:28:45,server_15,159.2
21:28:45,server_14,1.04
21:28:45,server_13,118.72
21:28:45,server_11,129.23
21:28:45,server_20,1.41
21:28:45,server_9,3613.51
21:28:45,server_1,93.74
21:28:45,server_2,0.0
21:28:45,server_3,43.07
21:28:45,server_4,65.48
21:28:45,server_10,49.56
21:28:45,server_6,147.71
21:28:45,server_7,87.55
21:28:45,server_8,0.0
21:28:45,server_5,1935.74
21:28:50,server_11,1367.37
21:28:50,server_19,135.82
21:28:50,server_18,51.39
21:28:50,server_17,64.57
21:28:50,server_16,134.61
21:28:50,server_15,95.87
21:28:50,server_14,43.7
21:28:50,server_13,33.34
21:28:50,server_12,4035.33
21:28:50,server_20,192.58
21:28:50,server_10,1256.38
21:28:50,server_8,72.87
21:28:50,server_7,76.31
21:28:50,server_6,150.1
21:28:50,server_5,1988.57
21:28:50,server_4,9133.08
21:28:50,server_3,1929.43
21:28:50,server_2,4108.15
21:28:50,server_1,42.12
21:28:50,server_9,29.93
21:28:55,server_13,10.23
21:28:55,server_14,0.0
21:28:55,server_15,85.11
21:28:55,server_12,4.1
21:28:55,server_17,24.04
21:28:55,server_18,139.16
21:28:55,server_19,28.83
21:28:55,server_16,15.07
21:28:55,server_11,0.0
21:28:55,server_20,154.58
21:28:55,server_9,13.54
21:28:55,server_1,105.18
21:28:55,server_2,6521.86
21:28:55,server_3,82.53
21:28:55,server_4,124.3
21:28:55,server_10,93.58
21:28:55,server_6,49.71
21:28:55,server_7,5.63
21:28:55,server_8,61.1
21:28:55,server_5,571.27
21:29:00,server_19,524.14
21:29:00,server_18,81.46
21:29:00,server_17,1428.79
21:29:00,server_16,1370.33
21:29:00,server_15,88.26
21:29:00,server_14,72.81
21:29:00,server_13,1026.91
21:29:00,server_12,0.0
21:29:00,server_11,188.47
21:29:00,server_20,9415.95
21:29:00,server_9,5727.23
21:29:00,server_1,59.67
21:29:00,server_2,89.82
21:29:00,server_3,13.79
21:29:00,server_4,719.29
21:29:00,server_10,42.35
21:29:00,server_6,21.41
21:29:00,server_7,86.0
21:29:00,server_8,11.92
21:29:00,server_5,1002.03
21:29:05,server_11,51.23
21:29:05,server_19,6467.85
21:29:05,server_18,8290.13
21:29:05,server_17,80.82
21:29:05,server_16,3.59
21:29:05,server_15,0.0
21:29:05,server_14,0.0
21:29:05,server_13,63.65
21:29:05,server_12,164.03
21:29:05,server_20,40.26
21:29:05,server_10,71.34
21:29:05,server_8,23.57
21:29:05,server_9,35.75
21:29:05,server_1,0.0
21:29:05,server_2,0.0
21:29:05,server_3,55.8
21:29:05,server_5,46.53
21:29:05,server_6,98.74
21:29:05,server_7,87.14
21:29:05,server_4,69.07
21:29:10,server_20,1854.42
21:29:10,server_11,77.77
21:29:10,server_18,39.99
21:29:10,server_17,0.02
21:29:10,server_16,0.0
21:29:10,server_15,1897.63
21:29:10,server_14,0.0
21:29:10,server_13,74.11
21:29:10,server_12,38.65
21:29:10,server_19,0.0
21:29:10,server_10,50.18
21:29:10,server_8,93.49
21:29:10,server_1,0.0
21:29:10,server_2,30.25
21:29:10,server_3,77.85
21:29:10,server_9,18.76
21:29:10,server_5,8964.7
21:29:10,server_6,88.56
21:29:10,server_7,66.84
21:29:10,server_4,69.67
21:29:15,server_12,20.5
21:29:15,server_19,86.92
21:29:15,server_18,76.07
21:29:15,server_17,48.86
21:29:15,server_16,13.74
21:29:15,server_15,5082.14
21:29:15,server_14,40.31
21:29:15,server_13,10.59
21:29:15,server_11,880.66
21:29:15,server_20,97.59
21:29:15,server_9,89.83
21:29:15,server_1,7176.04
21:29:15,server_2,0.0
21:29:15,server_3,132.32
21:29:15,server_4,0.0
21:29:15,server_10,1746.55
21:29:15,server_6,7907.42
21:29:15,server_7,64.91
21:29:15,server_8,0.0
21:29:15,server_5,97.07
21:29:20,server_11,5155.22
21:29:20,server_19,0.0
21:29:20,server_18,128.41
21:29:20,server_17,70.89
21:29:20,server_16,41.64
21:29:20,server_15,64.82
21:29:20,server_14,179.87
21:29:20,server_13,0.0
21:29:20,server_12,0.0
21:29:20,server_20,0.0
21:29:20,server_10,90.83
21:29:20,server_8,79.95
21:29:20,server_7,184.55
21:29:20,server_6,118.45
21:29:20,server_5,106.19
21:29:20,server_4,1576.47
21:29:20,server_3,1876.39
21:29:20,server_2,989.53
21:29:20,server_1,3.6
21:29:20,server_9,78.34
21:29:25,server_13,90.12
21:29:25,server_14,27.98
21:29:25,server_15,9432.83
21:29:25,server_12,21.06
21:29:25,server_20,101.84
21:29:25,server_18,73.13
21:29:25,server_19,0.0
21:29:25,server_16,5.46
21:29:25,server_11,71.93
21:29:25,server_17,160.28
21:29:25,server_9,67.94
21:29:25,server_1,76.96
21:29:25,server_2,39.38
21:29:25,server_3,0.0
21:29:25,server_4,1359.04
21:29:25,server_10,37.03
21:29:25,server_6,65.66
21:29:25,server_7,70.46
21:29:25,server_8,76.47
21:29:25,server_5,4.66
21:29:30,server_12,61.07
21:29:30,server_19,0.0
21:29:30,server_18,4665.79
21:29:30,server_17,182.86
21:29:30,server_16,128.94
21:29:30,server_15,29.59
21:29:30,server_14,81.45
21:29:30,server_13,6551.29
21:29:30,server_11,83.92
21:29:30,server_20,35.3
21:29:30,server_9,148.77
21:29:30,server_1,59.22
21:29:30,server_2,62.41
21:29:30,server_3,30.67
21:29:30,server_4,55.6
21:29:30,server_10,193.02
21:29:30,server_6,0.0
21:29:30,server_7,13.72
21:29:30,server_8,19.0
21:29:30,server_5,129.24
21:29:35,server_11,92.04
21:29:35,server_19,0.0
21:29:35,server_18,1830.3
21:29:35,server_17,149.72
21:29:35,server_16,43.19
21:29:35,server_15,4738.68
21:29:35,server_14,160.4
21:29:35,server_13,66.19
21:29:35,server_12,43.68
21:29:35,server_20,143.84
21:29:35,server_10,107.88
21:29:35,server_8,47.78
21:29:35,server_7,2.93
21:29:35,server_6,90.6
21:29:35,server_5,71.26
21:29:35,server_4,0.0
21:29:35,server_3,109.48
21:29:35,server_2,104.44
21:29:35,server_1,152.39
21:29:35,server_9,7249.31
21:29:40,server_13,100.45
21:29:40,server_14,18.59
21:29:40,server_15,0.0
21:29:40,server_16,36.66
21:29:40,server_20,111.54
21:29:40,server_18,55.02
21:29:40,server_19,3.11
21:29:40,server_12,72.83
21:29:40,server_17,61.14
21:29:40,server_11,0.0
21:29:40,server_10,115.99
21:29:40,server_9,106.6
21:29:40,server_2,38.12
21:29:40,server_3,1987.51
21:29:40,server_4,24.11
21:29:40,server_1,113.78
21:29:40,server_6,0.0
21:29:40,server_7,100.48
21:29:40,server_8,24.53
21:29:40,server_5,6.13
21:29:45,server_13,8275.23
21:29:45,server_20,129.42
21:29:45,server_19,21.28
21:29:45,server_18,0.0
21:29:45,server_17,110.43
21:29:45,server_16,50.33
21:29:45,server_15,1441.76
21:29:45,server_14,5958.45
21:29:45,server_12,71.7
21:29:45,server_11,74.37
21:29:45,server_1,19.33
21:29:45,server_9,87.49
21:29:45,server_8,87.19
21:29:45,server_7,24.46
21:29:45,server_6,9437.3
21:29:45,server_5,3567.69
21:29:45,server_4,88.41
21:29:45,server_3,0.0
21:29:45,server_2,44.48
21:29:45,server_10,27.77
21:29:50,server_13,69.81
21:29:50,server_14,6342.9
21:29:50,server_15,115.73
21:29:50,server_16,175.09
21:29:50,server_12,139.96
21:29:50,server_18,46.56
21:29:50,server_19,98.39
21:29:50,server_20,159.32
21:29:50,server_17,51.23
21:29:50,server_11,33.52
21:29:50,server_1,125.61
21:29:50,server_9,81.66
21:29:50,server_8,45.47
21:29:50,server_7,90.64
21:29:50,server_6,59.2
21:29:50,server_5,60.3
21:29:50,server_4,26.26
21:29:50,server_3,1800.54
21:29:50,server_2,81.93
21:29:50,server_10,1645.7
21:29:55,server_13,80.45
21:29:55,server_20,716.29
21:29:55,server_14,177.49
21:29:55,server_15,51.44
21:29:55,server_19,155.05
21:29:55,server_17,119.18
21:29:55,server_18,44.57
21:29:55,server_12,1551.44
21:29:55,server_16,70.15
21:29:55,server_11,193.73
21:29:55,server_7,85.69
21:29:55,server_9,87.83
21:29:55,server_1,1276.06
21:29:55,server_2,1760.93
21:29:55,server_3,103.96
21:29:55,server_10,144.18
21:29:55,server_5,4488.09
21:29:55,server_6,143.96
21:29:55,server_8,1966.72
21:29:55,server_4,45.84
21:30:00,server_13,0.0
21:30:00,server_20,31.75
21:30:00,server_19,1211.78
21:30:00,server_18,99.72
21:30:00,server_17,134.27
21:30:00,server_16,94.35
21:30:00,server_15,1084.31
21:30:00,server_14,1715.54
21:30:00,server_12,0.0
21:30:00,server_11,829.27
21:30:00,server_1,66.33
21:30:00,server_9,77.43
21:30:00,server_8,31.59
21:30:00,server_7,555.44
21:30:00,server_6,97.61
21:30:00,server_5,71.15
21:30:00,server_4,16.33
21:30:00,server_3,127.45
21:30:00,server_2,10.03
21:30:00,server_10,107.97
21:30:05,server_13,90.02
21:30:05,server_14,1140.55
21:30:05,server_15,61.33
21:30:05,server_16,45.97
